T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","GENDER","GRADE","ENROLLMENT"
"2018-2019",12,"BELL COUNTY","MALE","Grade 1",2971
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 2",2821
"2018-2019",12,"BELL COUNTY","MALE","Grade 2",2842
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 3",2701
"2018-2019",12,"BELL COUNTY","MALE","Grade 3",2881
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 4",2766
"2018-2019",12,"BELL COUNTY","MALE","Grade 4",2937
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 5",2752
"2018-2019",12,"BELL COUNTY","MALE","Grade 5",2899
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 6",2763
"2018-2019",12,"BELL COUNTY","MALE","Grade 6",2961
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 7",2627
"2018-2019",12,"BELL COUNTY","MALE","Grade 7",2788
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 8",2514
"2018-2019",12,"BELL COUNTY","MALE","Grade 8",2730
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 9",2632
"2018-2019",12,"BELL COUNTY","MALE","Grade 9",2928
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 10",2443
"2018-2019",12,"BELL COUNTY","MALE","Grade 10",2557
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 11",2287
"2018-2019",12,"BELL COUNTY","MALE","Grade 11",2229
"2018-2019",12,"BELL COUNTY","FEMALE","Grade 12",2156
"2018-2019",12,"BELL COUNTY","MALE","Grade 12",2159
"2018-2019",13,"BELL COUNTY","MALE","Early Education",-999
"2018-2019",13,"BELL COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",13,"BELL COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",13,"BELL COUNTY","FEMALE","Kindergarten",14
"2018-2019",13,"BELL COUNTY","MALE","Kindergarten",12
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 1",9
"2018-2019",13,"BELL COUNTY","MALE","Grade 1",17
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 2",12
"2018-2019",13,"BELL COUNTY","MALE","Grade 2",10
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 3",13
"2018-2019",13,"BELL COUNTY","MALE","Grade 3",8
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 4",11
"2018-2019",13,"BELL COUNTY","MALE","Grade 4",11
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 5",12
"2018-2019",13,"BELL COUNTY","MALE","Grade 5",13
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 6",14
"2018-2019",13,"BELL COUNTY","MALE","Grade 6",21
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 7",15
"2018-2019",13,"BELL COUNTY","MALE","Grade 7",8
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 8",11
"2018-2019",13,"BELL COUNTY","MALE","Grade 8",15
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 9",10
"2018-2019",13,"BELL COUNTY","MALE","Grade 9",15
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 10",12
"2018-2019",13,"BELL COUNTY","MALE","Grade 10",10
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 11",9
"2018-2019",13,"BELL COUNTY","MALE","Grade 11",15
"2018-2019",13,"BELL COUNTY","FEMALE","Grade 12",12
"2018-2019",13,"BELL COUNTY","MALE","Grade 12",10
"2018-2019",20,"BELL COUNTY","FEMALE","Grade 9",177
"2018-2019",20,"BELL COUNTY","MALE","Grade 9",202
"2018-2019",20,"BELL COUNTY","FEMALE","Grade 10",293
"2018-2019",20,"BELL COUNTY","MALE","Grade 10",296
"2018-2019",20,"BELL COUNTY","FEMALE","Grade 11",243
"2018-2019",20,"BELL COUNTY","MALE","Grade 11",285
"2018-2019",20,"BELL COUNTY","FEMALE","Grade 12",252
"2018-2019",20,"BELL COUNTY","MALE","Grade 12",204
"2018-2019",20,"BEXAR COUNTY","FEMALE","Early Education",485
"2018-2019",20,"BEXAR COUNTY","MALE","Early Education",1217
"2018-2019",20,"BEXAR COUNTY","FEMALE","Pre-kindergarten",8120
"2018-2019",20,"BEXAR COUNTY","MALE","Pre-kindergarten",8426
"2018-2019",20,"BEXAR COUNTY","FEMALE","Kindergarten",11557
"2018-2019",20,"BEXAR COUNTY","MALE","Kindergarten",12039
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 1",12024
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 1",12577
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 2",12251
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 2",12754
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 3",12536
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 3",13230
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 4",12848
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 4",14047
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 5",13430
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 5",14118
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 6",13159
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 6",13738
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 7",12453
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 7",13239
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 8",12696
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 8",13277
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 9",13866
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 9",15097
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 10",12440
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 10",13062
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 11",11752
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 11",11833
"2018-2019",20,"BEXAR COUNTY","FEMALE","Grade 12",10742
"2018-2019",20,"BEXAR COUNTY","MALE","Grade 12",10949
"2018-2019",13,"BLANCO COUNTY","FEMALE","Early Education",-999
"2018-2019",13,"BLANCO COUNTY","MALE","Early Education",-999
"2018-2019",13,"BLANCO COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",13,"BLANCO COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",13,"BLANCO COUNTY","FEMALE","Kindergarten",51
"2018-2019",13,"BLANCO COUNTY","MALE","Kindergarten",49
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 1",48
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 1",49
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 2",62
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 2",42
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 3",47
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 3",59
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 4",50
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 4",64
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 5",59
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 5",66
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 6",74
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 6",66
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 7",65
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 7",73
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 8",72
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 8",77
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 9",63
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 9",76
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 10",62
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 10",63
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 11",63
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 11",78
"2018-2019",13,"BLANCO COUNTY","FEMALE","Grade 12",65
"2018-2019",13,"BLANCO COUNTY","MALE","Grade 12",77
"2018-2019",17,"BORDEN COUNTY","FEMALE","Kindergarten",3
"2018-2019",17,"BORDEN COUNTY","MALE","Kindergarten",12
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 1",6
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 1",3
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 2",2
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 2",6
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 3",5
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 3",12
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 4",5
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 4",12
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 5",8
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 5",9
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 6",10
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 6",6
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 7",14
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 7",8
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 8",7
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 8",8
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 9",9
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 9",5
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 10",8
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 10",14
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 11",14
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 11",9
"2018-2019",17,"BORDEN COUNTY","FEMALE","Grade 12",10
"2018-2019",17,"BORDEN COUNTY","MALE","Grade 12",9
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Early Education",-999
"2018-2019",12,"BOSQUE COUNTY","MALE","Early Education",-999
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",12,"BOSQUE COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Kindergarten",117
"2018-2019",12,"BOSQUE COUNTY","MALE","Kindergarten",90
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 1",91
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 1",118
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 2",70
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 2",110
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 3",115
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 3",95
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 4",105
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 4",113
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 5",132
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 5",114
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 6",102
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 6",133
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 7",94
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 7",115
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 8",116
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 8",116
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 9",107
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 9",111
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 10",105
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 10",105
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 11",108
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 11",114
"2018-2019",12,"BOSQUE COUNTY","FEMALE","Grade 12",78
"2018-2019",12,"BOSQUE COUNTY","MALE","Grade 12",97
"2018-2019",08,"BOWIE COUNTY","FEMALE","Early Education",18
"2018-2019",08,"BOWIE COUNTY","MALE","Early Education",39
"2018-2019",08,"BOWIE COUNTY","FEMALE","Pre-kindergarten",611
"2018-2019",08,"BOWIE COUNTY","MALE","Pre-kindergarten",604
"2018-2019",08,"BOWIE COUNTY","FEMALE","Kindergarten",636
"2018-2019",08,"BOWIE COUNTY","MALE","Kindergarten",686
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 1",669
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 1",689
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 2",617
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 2",680
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 3",602
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 3",653
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 4",669
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 4",649
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 5",608
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 5",669
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 6",658
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 6",705
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 7",624
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 7",653
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 8",655
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 8",622
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 9",627
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 9",701
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 10",613
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 10",586
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 11",569
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 11",598
"2018-2019",08,"BOWIE COUNTY","FEMALE","Grade 12",560
"2018-2019",08,"BOWIE COUNTY","MALE","Grade 12",581
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Early Education",112
"2018-2019",04,"BRAZORIA COUNTY","MALE","Early Education",285
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Pre-kindergarten",945
"2018-2019",04,"BRAZORIA COUNTY","MALE","Pre-kindergarten",932
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Kindergarten",2384
"2018-2019",04,"BRAZORIA COUNTY","MALE","Kindergarten",2545
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 1",2584
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 1",2643
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 2",2435
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 2",2805
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 3",2647
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 3",2880
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 4",2682
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 4",2914
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 5",2786
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 5",2953
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 6",2741
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 6",2852
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 7",2770
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 7",2833
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 8",2588
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 8",2844
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 9",2853
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 9",2979
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 10",2651
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 10",2946
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 11",2563
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 11",2801
"2018-2019",04,"BRAZORIA COUNTY","FEMALE","Grade 12",2341
"2018-2019",04,"BRAZORIA COUNTY","MALE","Grade 12",2413
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Early Education",64
"2018-2019",06,"BRAZOS COUNTY","MALE","Early Education",145
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Pre-kindergarten",525
"2018-2019",06,"BRAZOS COUNTY","MALE","Pre-kindergarten",553
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Kindergarten",1160
"2018-2019",06,"BRAZOS COUNTY","MALE","Kindergarten",1145
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 1",1148
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 1",1194
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 2",1093
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 2",1190
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 3",1146
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 3",1225
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 4",1183
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 4",1237
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 5",1212
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 5",1244
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 6",1065
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 6",1226
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 7",1060
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 7",1112
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 8",1029
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 8",1124
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 9",1195
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 9",1258
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 10",1086
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 10",1084
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 11",1014
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 11",1007
"2018-2019",06,"BRAZOS COUNTY","FEMALE","Grade 12",956
"2018-2019",06,"BRAZOS COUNTY","MALE","Grade 12",915
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Early Education",-999
"2018-2019",18,"BREWSTER COUNTY","MALE","Early Education",-999
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",18,"BREWSTER COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Kindergarten",-999
"2018-2019",18,"BREWSTER COUNTY","MALE","Kindergarten",-999
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 1",43
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 1",46
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 2",39
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 2",35
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 3",46
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 3",45
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 4",45
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 4",34
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 5",38
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 5",50
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 6",43
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 6",49
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 7",61
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 7",47
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 8",43
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 8",36
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 9",49
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 9",52
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 10",38
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 10",46
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 11",43
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 11",38
"2018-2019",18,"BREWSTER COUNTY","FEMALE","Grade 12",36
"2018-2019",18,"BREWSTER COUNTY","MALE","Grade 12",51
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",16,"BRISCOE COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Kindergarten",-999
"2018-2019",16,"BRISCOE COUNTY","MALE","Kindergarten",-999
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 1",7
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 1",8
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 2",7
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 2",10
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 3",6
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 3",8
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 4",4
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 4",10
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 5",6
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 5",11
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 6",4
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 6",8
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 7",10
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 7",11
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 8",5
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 8",6
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 9",4
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 9",6
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 10",-999
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 10",-999
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 11",2
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 11",9
"2018-2019",16,"BRISCOE COUNTY","FEMALE","Grade 12",10
"2018-2019",16,"BRISCOE COUNTY","MALE","Grade 12",8
"2018-2019",02,"BROOKS COUNTY","FEMALE","Early Education",-999
"2018-2019",02,"BROOKS COUNTY","MALE","Early Education",-999
"2018-2019",02,"BROOKS COUNTY","FEMALE","Pre-kindergarten",75
"2018-2019",02,"BROOKS COUNTY","MALE","Pre-kindergarten",73
"2018-2019",02,"BROOKS COUNTY","FEMALE","Kindergarten",45
"2018-2019",02,"BROOKS COUNTY","MALE","Kindergarten",49
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 1",68
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 1",63
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 2",51
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 2",62
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 3",53
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 3",48
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 4",51
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 4",54
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 5",58
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 5",68
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 6",53
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 6",69
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 7",61
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 7",71
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 8",50
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 8",45
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 9",57
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 9",64
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 10",47
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 10",48
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 11",-999
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 11",-999
"2018-2019",02,"BROOKS COUNTY","FEMALE","Grade 12",-999
"2018-2019",02,"BROOKS COUNTY","MALE","Grade 12",-999
"2018-2019",15,"BROWN COUNTY","FEMALE","Early Education",-999
"2018-2019",15,"BROWN COUNTY","MALE","Early Education",-999
"2018-2019",15,"BROWN COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",15,"BROWN COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",15,"BROWN COUNTY","FEMALE","Kindergarten",216
"2018-2019",15,"BROWN COUNTY","MALE","Kindergarten",230
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 1",229
"2018-2019",15,"BROWN COUNTY","MALE","Grade 1",237
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 2",230
"2018-2019",15,"BROWN COUNTY","MALE","Grade 2",219
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 3",236
"2018-2019",15,"BROWN COUNTY","MALE","Grade 3",236
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 4",214
"2018-2019",15,"BROWN COUNTY","MALE","Grade 4",266
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 5",254
"2018-2019",15,"BROWN COUNTY","MALE","Grade 5",252
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 6",249
"2018-2019",15,"BROWN COUNTY","MALE","Grade 6",250
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 7",226
"2018-2019",15,"BROWN COUNTY","MALE","Grade 7",247
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 8",247
"2018-2019",15,"BROWN COUNTY","MALE","Grade 8",243
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 9",253
"2018-2019",15,"BROWN COUNTY","MALE","Grade 9",282
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 10",209
"2018-2019",15,"BROWN COUNTY","MALE","Grade 10",260
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 11",223
"2018-2019",15,"BROWN COUNTY","MALE","Grade 11",235
"2018-2019",15,"BROWN COUNTY","FEMALE","Grade 12",237
"2018-2019",15,"BROWN COUNTY","MALE","Grade 12",242
"2018-2019",06,"BURLESON COUNTY","MALE","Early Education",-999
"2018-2019",06,"BURLESON COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",06,"BURLESON COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",06,"BURLESON COUNTY","FEMALE","Kindergarten",87
"2018-2019",06,"BURLESON COUNTY","MALE","Kindergarten",113
"2018-2019",06,"BURLESON COUNTY","FEMALE","Grade 1",95
"2018-2019",06,"BURLESON COUNTY","MALE","Grade 1",92
"2018-2019",06,"BURLESON COUNTY","FEMALE","Grade 2",91
"2018-2019",06,"BURLESON COUNTY","MALE","Grade 2",101
"2018-2019",06,"BURLESON COUNTY","FEMALE","Grade 3",97
"2018-2019",06,"BURLESON COUNTY","MALE","Grade 3",103
"2018-2019",06,"BURLESON COUNTY","FEMALE","Grade 4",89
"2018-2019",06,"BURLESON COUNTY","MALE","Grade 4",121
"2018-2019",06,"BURLESON COUNTY","FEMALE","Grade 5",111
"2018-2019",06,"BURLESON COUNTY","MALE","Grade 5",103
"2018-2019",06,"BURLESON COUNTY","FEMALE","Grade 6",110
"2018-2019",06,"BURLESON COUNTY","MALE","Grade 6",114
