"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904002,"LYTLE DAEP","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904003,"JJAEP","FEMALE","ELEMENTARY / SECONDARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904003,"JJAEP","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904041,"LYTLE J H","FEMALE","MIDDLE SCHOOL",192
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904041,"LYTLE J H","MALE","MIDDLE SCHOOL",207
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904101,"LYTLE EL","FEMALE","ELEMENTARY",247
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904101,"LYTLE EL","MALE","ELEMENTARY",244
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904103,"LYTLE PRIMARY SCHOOL","FEMALE","ELEMENTARY",186
"2018-2019",20,"ATASCOSA COUNTY",007904,"LYTLE ISD",007904103,"LYTLE PRIMARY SCHOOL","MALE","ELEMENTARY",182
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905001,"PLEASANTON H S","FEMALE","HIGH SCHOOL",514
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905001,"PLEASANTON H S","MALE","HIGH SCHOOL",517
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905004,"ATASCOSA CO ALTER","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905005,"PLEASANTON ISD SCHOOL OF CHOICE","FEMALE","HIGH SCHOOL",-999
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905005,"PLEASANTON ISD SCHOOL OF CHOICE","MALE","HIGH SCHOOL",-999
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905041,"PLEASANTON J H","FEMALE","MIDDLE SCHOOL",375
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905041,"PLEASANTON J H","MALE","MIDDLE SCHOOL",419
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905103,"PLEASANTON EL","FEMALE","ELEMENTARY",518
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905103,"PLEASANTON EL","MALE","ELEMENTARY",565
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905105,"PLEASANTON PRI","FEMALE","ELEMENTARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD",007905105,"PLEASANTON PRI","MALE","ELEMENTARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906001,"POTEET H S","FEMALE","HIGH SCHOOL",246
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906001,"POTEET H S","MALE","HIGH SCHOOL",235
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906003,"ATASCOSA CO JUVENILE UNIT","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906041,"POTEET J H","FEMALE","MIDDLE SCHOOL",197
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906041,"POTEET J H","MALE","MIDDLE SCHOOL",185
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906101,"POTEET EL","FEMALE","ELEMENTARY",279
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906101,"POTEET EL","MALE","ELEMENTARY",305
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906102,"POTEET INT","FEMALE","ELEMENTARY",-999
"2018-2019",20,"ATASCOSA COUNTY",007906,"POTEET ISD",007906102,"POTEET INT","MALE","ELEMENTARY",-999
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901001,"BELLVILLE H S","FEMALE","HIGH SCHOOL",359
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901001,"BELLVILLE H S","MALE","HIGH SCHOOL",357
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901041,"BELLVILLE J H","FEMALE","MIDDLE SCHOOL",240
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901041,"BELLVILLE J H","MALE","MIDDLE SCHOOL",278
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901101,"O'BRYANT PRI","FEMALE","ELEMENTARY",296
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901101,"O'BRYANT PRI","MALE","ELEMENTARY",264
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901102,"O'BRYANT INT","FEMALE","ELEMENTARY",140
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901102,"O'BRYANT INT","MALE","ELEMENTARY",156
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901105,"WEST END EL","FEMALE","ELEMENTARY",80
"2018-2019",06,"AUSTIN COUNTY",008901,"BELLVILLE ISD",008901105,"WEST END EL","MALE","ELEMENTARY",68
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902001,"SEALY H S","FEMALE","HIGH SCHOOL",373
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902001,"SEALY H S","MALE","HIGH SCHOOL",433
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902041,"SEALY J H","FEMALE","MIDDLE SCHOOL",272
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902041,"SEALY J H","MALE","MIDDLE SCHOOL",335
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902102,"SELMAN EL","FEMALE","ELEMENTARY",330
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902102,"SELMAN EL","MALE","ELEMENTARY",356
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902104,"SEALY EL","FEMALE","ELEMENTARY",335
"2018-2019",06,"AUSTIN COUNTY",008902,"SEALY ISD",008902104,"SEALY EL","MALE","ELEMENTARY",369
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903001,"BRAZOS H S","FEMALE","HIGH SCHOOL",113
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903001,"BRAZOS H S","MALE","HIGH SCHOOL",104
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903041,"BRAZOS MIDDLE","FEMALE","MIDDLE SCHOOL",104
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903041,"BRAZOS MIDDLE","MALE","MIDDLE SCHOOL",100
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903102,"BRAZOS EL","FEMALE","ELEMENTARY",172
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903102,"BRAZOS EL","MALE","ELEMENTARY",170
"2018-2019",06,"AUSTIN COUNTY",008903,"BRAZOS ISD",008903103,"PRAIRIE HARBOR ALTERNATIVE SCHOOL","FEMALE","ELEMENTARY / SECONDARY",64
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901001,"MULESHOE H S","FEMALE","HIGH SCHOOL",171
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901001,"MULESHOE H S","MALE","HIGH SCHOOL",179
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901002,"P E P","FEMALE","HIGH SCHOOL",-999
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901002,"P E P","MALE","HIGH SCHOOL",-999
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901041,"WATSON J H","FEMALE","MIDDLE SCHOOL",164
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901041,"WATSON J H","MALE","MIDDLE SCHOOL",176
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901101,"MARY DESHAZO EL","FEMALE","ELEMENTARY",-999
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901101,"MARY DESHAZO EL","MALE","ELEMENTARY",-999
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901103,"DILLMAN EL","FEMALE","ELEMENTARY",191
"2018-2019",17,"BAILEY COUNTY",009901,"MULESHOE ISD",009901103,"DILLMAN EL","MALE","ELEMENTARY",202
"2018-2019",20,"BANDERA COUNTY",010901,"MEDINA ISD",010901001,"MEDINA SCHOOL","FEMALE","ELEMENTARY / SECONDARY",158
"2018-2019",20,"BANDERA COUNTY",010901,"MEDINA ISD",010901001,"MEDINA SCHOOL","MALE","ELEMENTARY / SECONDARY",148
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902001,"BANDERA H S","FEMALE","HIGH SCHOOL",289
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902001,"BANDERA H S","MALE","HIGH SCHOOL",351
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902041,"BANDERA MIDDLE","FEMALE","MIDDLE SCHOOL",271
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902041,"BANDERA MIDDLE","MALE","MIDDLE SCHOOL",259
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902101,"ALKEK EL","FEMALE","ELEMENTARY",268
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902101,"ALKEK EL","MALE","ELEMENTARY",303
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902102,"HILL COUNTRY EL","FEMALE","ELEMENTARY",240
"2018-2019",20,"BANDERA COUNTY",010902,"BANDERA ISD",010902102,"HILL COUNTRY EL","MALE","ELEMENTARY",253
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901001,"BASTROP H S","FEMALE","HIGH SCHOOL",702
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901001,"BASTROP H S","MALE","HIGH SCHOOL",766
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901002,"CEDAR CREEK H S","FEMALE","HIGH SCHOOL",771
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901002,"CEDAR CREEK H S","MALE","HIGH SCHOOL",812
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901005,"COLORADO RIVER COLLEGIATE ACADEMY","FEMALE","HIGH SCHOOL",131
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901005,"COLORADO RIVER COLLEGIATE ACADEMY","MALE","HIGH SCHOOL",75
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901022,"GENESIS H S","FEMALE","HIGH SCHOOL",48
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901022,"GENESIS H S","MALE","HIGH SCHOOL",67
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901041,"BASTROP MIDDLE","FEMALE","JUNIOR HIGH SCHOOL",376
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901041,"BASTROP MIDDLE","MALE","JUNIOR HIGH SCHOOL",445
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901101,"EMILE EL","FEMALE","ELEMENTARY",351
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901101,"EMILE EL","MALE","ELEMENTARY",367
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901102,"MINA EL","FEMALE","ELEMENTARY",302
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901102,"MINA EL","MALE","ELEMENTARY",354
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901103,"CEDAR CREEK EL","FEMALE","ELEMENTARY",370
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901103,"CEDAR CREEK EL","MALE","ELEMENTARY",398
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901104,"BASTROP INT","FEMALE","MIDDLE SCHOOL",401
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901104,"BASTROP INT","MALE","MIDDLE SCHOOL",424
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901106,"CEDAR CREEK MIDDLE","FEMALE","JUNIOR HIGH SCHOOL",412
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901106,"CEDAR CREEK MIDDLE","MALE","JUNIOR HIGH SCHOOL",508
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901107,"RED ROCK EL","FEMALE","ELEMENTARY",303
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901107,"RED ROCK EL","MALE","ELEMENTARY",324
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901108,"CEDAR CREEK INT","FEMALE","MIDDLE SCHOOL",470
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901108,"CEDAR CREEK INT","MALE","MIDDLE SCHOOL",460
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901109,"BLUEBONNET EL","FEMALE","ELEMENTARY",362
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901109,"BLUEBONNET EL","MALE","ELEMENTARY",415
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901110,"LOST PINES EL","FEMALE","ELEMENTARY",315
"2018-2019",13,"BASTROP COUNTY",011901,"BASTROP ISD",011901110,"LOST PINES EL","MALE","ELEMENTARY",352
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902001,"ELGIN H S","FEMALE","HIGH SCHOOL",654
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902001,"ELGIN H S","MALE","HIGH SCHOOL",634
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902003,"BASTROP COUNTY JUVENILE BOOT CAMP","FEMALE","HIGH SCHOOL",-999
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902004,"PHOENIX H S","FEMALE","HIGH SCHOOL",-999
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902004,"PHOENIX H S","MALE","HIGH SCHOOL",-999
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902041,"ELGIN MIDDLE","FEMALE","MIDDLE SCHOOL",495
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902041,"ELGIN MIDDLE","MALE","MIDDLE SCHOOL",528
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902101,"BOOKER T WASHINGTON EL","FEMALE","ELEMENTARY",335
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902101,"BOOKER T WASHINGTON EL","MALE","ELEMENTARY",311
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902102,"ELGIN EL","FEMALE","ELEMENTARY",415
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902102,"ELGIN EL","MALE","ELEMENTARY",394
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902103,"NEIDIG EL","FEMALE","ELEMENTARY",303
"2018-2019",13,"BASTROP COUNTY",011902,"ELGIN ISD",011902103,"NEIDIG EL","MALE","ELEMENTARY",337
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904002,"SMITHVILLE H S","FEMALE","HIGH SCHOOL",262
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904002,"SMITHVILLE H S","MALE","HIGH SCHOOL",285
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904041,"SMITHVILLE J H","FEMALE","MIDDLE SCHOOL",210
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904041,"SMITHVILLE J H","MALE","MIDDLE SCHOOL",214
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904101,"SMITHVILLE EL","FEMALE","ELEMENTARY",187
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904101,"SMITHVILLE EL","MALE","ELEMENTARY",200
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904102,"BROWN PRI","FEMALE","ELEMENTARY",216
"2018-2019",13,"BASTROP COUNTY",011904,"SMITHVILLE ISD",011904102,"BROWN PRI","MALE","ELEMENTARY",228
"2018-2019",13,"BASTROP COUNTY",011905,"MCDADE ISD",011905001,"MCDADE H S","FEMALE","ELEMENTARY / SECONDARY",67
"2018-2019",13,"BASTROP COUNTY",011905,"MCDADE ISD",011905001,"MCDADE H S","MALE","ELEMENTARY / SECONDARY",80
"2018-2019",13,"BASTROP COUNTY",011905,"MCDADE ISD",011905101,"MCDADE EL","FEMALE","ELEMENTARY",120
"2018-2019",13,"BASTROP COUNTY",011905,"MCDADE ISD",011905101,"MCDADE EL","MALE","ELEMENTARY",115
"2018-2019",09,"BAYLOR COUNTY",012901,"SEYMOUR ISD",012901001,"SEYMOUR H S","FEMALE","HIGH SCHOOL",65
"2018-2019",09,"BAYLOR COUNTY",012901,"SEYMOUR ISD",012901001,"SEYMOUR H S","MALE","HIGH SCHOOL",87
"2018-2019",09,"BAYLOR COUNTY",012901,"SEYMOUR ISD",012901042,"SEYMOUR MIDDLE","FEMALE","MIDDLE SCHOOL",73
"2018-2019",09,"BAYLOR COUNTY",012901,"SEYMOUR ISD",012901042,"SEYMOUR MIDDLE","MALE","MIDDLE SCHOOL",103
"2018-2019",09,"BAYLOR COUNTY",012901,"SEYMOUR ISD",012901101,"SEYMOUR EL","FEMALE","ELEMENTARY",125
"2018-2019",09,"BAYLOR COUNTY",012901,"SEYMOUR ISD",012901101,"SEYMOUR EL","MALE","ELEMENTARY",129
"2018-2019",02,"BEE COUNTY",013801,"ST MARY'S ACADEMY CHARTER SCHOOL",013801101,"ST MARY'S ACADEMY CHARTER SCHOOL","FEMALE","ELEMENTARY",229
"2018-2019",02,"BEE COUNTY",013801,"ST MARY'S ACADEMY CHARTER SCHOOL",013801101,"ST MARY'S ACADEMY CHARTER SCHOOL","MALE","ELEMENTARY",201
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901001,"A C JONES H S","FEMALE","HIGH SCHOOL",493
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901001,"A C JONES H S","MALE","HIGH SCHOOL",496
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901004,"A C JONES HEALTH PROFESSIONS MAGNE","FEMALE","HIGH SCHOOL",31
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901004,"A C JONES HEALTH PROFESSIONS MAGNE","MALE","HIGH SCHOOL",10
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901041,"MORENO J H","FEMALE","MIDDLE SCHOOL",316
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901041,"MORENO J H","MALE","MIDDLE SCHOOL",385
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901042,"THE JOE BARNHART ACADEMY","FEMALE","MIDDLE SCHOOL",56
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901042,"THE JOE BARNHART ACADEMY","MALE","MIDDLE SCHOOL",56
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901101,"R A HALL EL","FEMALE","ELEMENTARY",258
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901101,"R A HALL EL","MALE","ELEMENTARY",258
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901102,"FADDEN-MCKEOWN-CHAMBLISS EL","FEMALE","ELEMENTARY",276
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901102,"FADDEN-MCKEOWN-CHAMBLISS EL","MALE","ELEMENTARY",307
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901105,"HAMPTON-MORENO-DUGAT EARLY CHILDHO","FEMALE","ELEMENTARY",177
"2018-2019",02,"BEE COUNTY",013901,"BEEVILLE ISD",013901105,"HAMPTON-MORENO-DUGAT EARLY CHILDHO","MALE","ELEMENTARY",211
"2018-2019",02,"BEE COUNTY",013902,"PAWNEE ISD",013902101,"PAWNEE EL / J H","FEMALE","ELEMENTARY",151
"2018-2019",02,"BEE COUNTY",013902,"PAWNEE ISD",013902101,"PAWNEE EL / J H","MALE","ELEMENTARY",167
"2018-2019",02,"BEE COUNTY",013903,"PETTUS ISD",013903001,"PETTUS SECONDARY","FEMALE","ELEMENTARY / SECONDARY",118
"2018-2019",02,"BEE COUNTY",013903,"PETTUS ISD",013903001,"PETTUS SECONDARY","MALE","ELEMENTARY / SECONDARY",114
"2018-2019",02,"BEE COUNTY",013903,"PETTUS ISD",013903101,"PETTUS EL","FEMALE","ELEMENTARY",87
"2018-2019",02,"BEE COUNTY",013903,"PETTUS ISD",013903101,"PETTUS EL","MALE","ELEMENTARY",101
"2018-2019",02,"BEE COUNTY",013905,"SKIDMORE-TYNAN ISD",013905001,"SKIDMORE-TYNAN H S","FEMALE","HIGH SCHOOL",130
"2018-2019",02,"BEE COUNTY",013905,"SKIDMORE-TYNAN ISD",013905001,"SKIDMORE-TYNAN H S","MALE","HIGH SCHOOL",143
"2018-2019",02,"BEE COUNTY",013905,"SKIDMORE-TYNAN ISD",013905041,"SKIDMORE-TYNAN J H","FEMALE","MIDDLE SCHOOL",102
"2018-2019",02,"BEE COUNTY",013905,"SKIDMORE-TYNAN ISD",013905041,"SKIDMORE-TYNAN J H","MALE","MIDDLE SCHOOL",92
"2018-2019",02,"BEE COUNTY",013905,"SKIDMORE-TYNAN ISD",013905101,"SKIDMORE-TYNAN EL","FEMALE","ELEMENTARY",172
"2018-2019",02,"BEE COUNTY",013905,"SKIDMORE-TYNAN ISD",013905101,"SKIDMORE-TYNAN EL","MALE","ELEMENTARY",195
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801001,"RICHARD MILBURN ALTER H S (KILLEEN","FEMALE","HIGH SCHOOL",101
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801001,"RICHARD MILBURN ALTER H S (KILLEEN","MALE","HIGH SCHOOL",131
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801002,"RICHARD MILBURN ACADEMY ODESSA","FEMALE","HIGH SCHOOL",223
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801002,"RICHARD MILBURN ACADEMY ODESSA","MALE","HIGH SCHOOL",254
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801004,"RICHARD MILBURN ACADEMY LUBBOCK","FEMALE","HIGH SCHOOL",63
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801004,"RICHARD MILBURN ACADEMY LUBBOCK","MALE","HIGH SCHOOL",67
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801005,"RICHARD MILBURN ACADEMY HOUSTON (S","FEMALE","HIGH SCHOOL",124
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801005,"RICHARD MILBURN ACADEMY HOUSTON (S","MALE","HIGH SCHOOL",87
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801006,"RICHARD MILBURN ACADEMY FORT WORTH","FEMALE","HIGH SCHOOL",77
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801006,"RICHARD MILBURN ACADEMY FORT WORTH","MALE","HIGH SCHOOL",96
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801007,"RICHARD MILBURN ACADEMY CORPUS CHR","FEMALE","HIGH SCHOOL",131
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801007,"RICHARD MILBURN ACADEMY CORPUS CHR","MALE","HIGH SCHOOL",146
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801008,"RICHARD MILBURN ACADEMY AMARILLO","FEMALE","HIGH SCHOOL",77
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801008,"RICHARD MILBURN ACADEMY AMARILLO","MALE","HIGH SCHOOL",82
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801009,"RICHARD MILBURN ACADEMY PASADENA","FEMALE","HIGH SCHOOL",94
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801009,"RICHARD MILBURN ACADEMY PASADENA","MALE","HIGH SCHOOL",64
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801010,"RICHARD MILBURN ACADEMY MIDLAND SO","FEMALE","HIGH SCHOOL",75
"2018-2019",20,"BELL COUNTY",014801,"RICHARD MILBURN ALTER HIGH SCHOOL",014801010,"RICHARD MILBURN ACADEMY MIDLAND SO","MALE","HIGH SCHOOL",60
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803002,"GEORGETOWN CHARTER ACADEMY","FEMALE","ELEMENTARY / SECONDARY",30
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803002,"GEORGETOWN CHARTER ACADEMY","MALE","ELEMENTARY / SECONDARY",47
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803003,"COVE CHARTER ACADEMY","FEMALE","ELEMENTARY / SECONDARY",103
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803003,"COVE CHARTER ACADEMY","MALE","ELEMENTARY / SECONDARY",133
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803004,"CEDAR PARK CHARTER ACADEMY","FEMALE","ELEMENTARY / SECONDARY",79
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803004,"CEDAR PARK CHARTER ACADEMY","MALE","ELEMENTARY / SECONDARY",111
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803101,"TEMPLE CHARTER ACADEMY","FEMALE","ELEMENTARY / SECONDARY",149
"2018-2019",12,"BELL COUNTY",014803,"PRIORITY CHARTER SCHOOLS",014803101,"TEMPLE CHARTER ACADEMY","MALE","ELEMENTARY / SECONDARY",137
"2018-2019",12,"BELL COUNTY",014804,"ORENDA CHARTER SCHOOL",014804002,"NEW HORIZONS","FEMALE","ELEMENTARY / SECONDARY",18
"2018-2019",12,"BELL COUNTY",014804,"ORENDA CHARTER SCHOOL",014804002,"NEW HORIZONS","MALE","ELEMENTARY / SECONDARY",49
"2018-2019",12,"BELL COUNTY",014804,"ORENDA CHARTER SCHOOL",014804005,"GATEWAY TECH H S","FEMALE","HIGH SCHOOL",42
