"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2017-2018",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Female",540
"2017-2018",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Male",638
"2017-2018",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Female",419
"2017-2018",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Male",388
"2017-2018",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Female",128
"2017-2018",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Male",108
"2017-2018",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Female",209
"2017-2018",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Male",185
"2017-2018",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Female",5948
"2017-2018",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Male",6402
"2017-2018",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Female",730
"2017-2018",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Male",771
"2017-2018",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Female",238
"2017-2018",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Male",269
"2017-2018",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Female",2365
"2017-2018",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Male",2658
"2017-2018",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Female",1439
"2017-2018",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Male",1549
"2017-2018",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Female",993
"2017-2018",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Male",1069
"2017-2018",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Female",205
"2017-2018",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Male",204
"2017-2018",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Female",658
"2017-2018",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Male",715
"2017-2018",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Female",132
"2017-2018",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Male",116
"2017-2018",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Female",206
"2017-2018",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Male",205
"2017-2018",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Female",65
"2017-2018",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Male",59
"2017-2018",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Female",1430
"2017-2018",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Male",1468
"2017-2018",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Female",770
"2017-2018",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Male",819
"2017-2018",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Female",830
"2017-2018",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Male",928
"2017-2018",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Female",1328
"2017-2018",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Male",1392
"2017-2018",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Female",22410
"2017-2018",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Male",23168
"2017-2018",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Female",1792
"2017-2018",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Male",1900
"2017-2018",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Female",322
"2017-2018",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Male",367
"2017-2018",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Female",7914
"2017-2018",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Male",8275
"2017-2018",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Female",144
"2017-2018",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Male",117
"2017-2018",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Female",74
"2017-2018",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Male",71
"2017-2018",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Female",130
"2017-2018",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Male",114
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Female",455
"2017-2018",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Male",490
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Female",1222
"2017-2018",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Male",1338
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Female",750
"2017-2018",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Male",780
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Female",1616
"2017-2018",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Male",1632
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Female",123
"2017-2018",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Male",135
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Female",5804
"2017-2018",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Male",6417
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Female",1546
"2017-2018",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Male",1655
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Female",421
"2017-2018",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Male",411
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Female",208
"2017-2018",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Male",248
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Female",719
"2017-2018",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Male",739
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Female",92
"2017-2018",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Male",87
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Female",850
"2017-2018",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Male",886
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Female",1902
"2017-2018",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Male",2161
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Female",863
"2017-2018",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Male",941
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Female",1912
"2017-2018",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Male",1995
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Female",576
"2017-2018",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Male",579
"2017-2018",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Female",88
"2017-2018",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Male",76
"2017-2018",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Female",178
"2017-2018",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Male",133
"2017-2018",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Female",912
"2017-2018",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Male",942
"2017-2018",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Female",153
"2017-2018",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Male",175
"2017-2018",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Female",462
"2017-2018",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Male",468
"2017-2018",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Female",1104
"2017-2018",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Male",1080
"2017-2018",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Female",2995
"2017-2018",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Male",3224
"2017-2018",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Female",4854
"2017-2018",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Male",5148
"2017-2018",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Female",316
"2017-2018",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Male",322
"2017-2018",20,"BEXAR COUNTY","CARPE DIEM SCHOOLS",015837,"OPEN ENROLLMENT CHARTER","Female",107
"2017-2018",20,"BEXAR COUNTY","CARPE DIEM SCHOOLS",015837,"OPEN ENROLLMENT CHARTER","Male",119
"2017-2018",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Female",1099
"2017-2018",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Male",1112
"2017-2018",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Female",3993
"2017-2018",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Male",4367
"2017-2018",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Female",12162
"2017-2018",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Male",13135
"2017-2018",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Female",1283
"2017-2018",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Male",1403
"2017-2018",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Female",1887
"2017-2018",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Male",2026
"2017-2018",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Female",258
"2017-2018",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Male",318
"2017-2018",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Female",3776
"2017-2018",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Male",4099
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Female",249
"2017-2018",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Male",252
"2017-2018",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Female",235
"2017-2018",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Male",254
"2017-2018",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Female",1236
"2017-2018",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Male",1340
"2017-2018",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Female",1249
"2017-2018",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Male",1421
"2017-2018",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Female",268
"2017-2018",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Male",308
"2017-2018",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Female",351
"2017-2018",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Female",54
"2017-2018",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Male",336
"2017-2018",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Male",67
"2017-2018",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Female",570
"2017-2018",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Male",563
"2017-2018",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Female",744
"2017-2018",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Male",779
"2017-2018",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Female",4637
"2017-2018",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Male",5012
"2017-2018",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Female",95
"2017-2018",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Male",86
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Female",193
"2017-2018",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Male",188
"2017-2018",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Female",271
"2017-2018",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Male",239
"2017-2018",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Female",1688
"2017-2018",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Female",533
"2017-2018",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Male",1868
"2017-2018",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Male",505
"2017-2018",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Female",240
"2017-2018",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Male",254
"2017-2018",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Female",46
"2017-2018",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Male",68
"2017-2018",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Female",100
"2017-2018",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Male",106
"2017-2018",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Female",293
"2017-2018",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Male",315
"2017-2018",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Female",523
"2017-2018",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Male",591
"2017-2018",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Female",112
"2017-2018",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Male",107
"2017-2018",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Female",240
"2017-2018",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Male",266
"2017-2018",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Female",1319
"2017-2018",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Male",1437
"2017-2018",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Female",202
"2017-2018",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Male",193
"2017-2018",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Female",466
"2017-2018",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Male",488
"2017-2018",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Female",260
"2017-2018",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Male",263
"2017-2018",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Female",429
"2017-2018",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Male",426
"2017-2018",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Female",499
"2017-2018",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Male",559
"2017-2018",10,"DALLAS COUNTY","CITYSCAPE SCHOOLS",057841,"OPEN ENROLLMENT CHARTER","Female",383
"2017-2018",10,"DALLAS COUNTY","CITYSCAPE SCHOOLS",057841,"OPEN ENROLLMENT CHARTER","Male",357
"2017-2018",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Female",235
"2017-2018",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Male",238
"2017-2018",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Female",270
"2017-2018",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Male",272
"2017-2018",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Female",184
"2017-2018",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Male",188
"2017-2018",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Female",20566
"2017-2018",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Male",21586
"2017-2018",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Female",3224
"2017-2018",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Male",3502
"2017-2018",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Female",2644
"2017-2018",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Male",2930
"2017-2018",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Female",484
"2017-2018",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Male",523
"2017-2018",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Female",5608
"2017-2018",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Male",5913
"2017-2018",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Female",686
"2017-2018",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Male",748
"2017-2018",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Female",510
"2017-2018",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Male",494
"2017-2018",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Female",727
"2017-2018",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Male",805
"2017-2018",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Female",449
"2017-2018",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Male",436
"2017-2018",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Female",6634
"2017-2018",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Male",6936
"2017-2018",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Female",257
"2017-2018",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Male",289
"2017-2018",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Female",240
"2017-2018",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Male",235
"2017-2018",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Female",484
"2017-2018",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Male",509
"2017-2018",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Female",1532
"2017-2018",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Male",1603
"2017-2018",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Female",723
"2017-2018",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Male",816
"2017-2018",20,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Female",11262
"2017-2018",20,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Male",11843
"2017-2018",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Female",650
"2017-2018",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Male",677
"2017-2018",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Female",533
"2017-2018",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Male",567
"2017-2018",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Female",787
"2017-2018",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Male",727
"2017-2018",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Female",1137
"2017-2018",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Male",1125
"2017-2018",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Female",360
"2017-2018",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Male",387
"2017-2018",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Female",524
"2017-2018",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Male",503
"2017-2018",20,"BEXAR COUNTY","COMPASS ROSE ACADEMY",015838,"OPEN ENROLLMENT CHARTER","Female",38
"2017-2018",20,"BEXAR COUNTY","COMPASS ROSE ACADEMY",015838,"OPEN ENROLLMENT CHARTER","Male",52
"2017-2018",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Female",45
"2017-2018",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Male",30
"2017-2018",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Female",112
"2017-2018",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Male",100
"2017-2018",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Female",1156
"2017-2018",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Male",1181
"2017-2018",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Female",29970
"2017-2018",06,"MONTGOMERY COUNTY","CONROE ISD",170902,"TRADITIONAL ISD/CSD","Male",31610
