"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2016-2017",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Female",300
"2016-2017",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Male",320
"2016-2017",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Female",541
"2016-2017",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Male",672
"2016-2017",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Female",412
"2016-2017",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Male",389
"2016-2017",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Female",115
"2016-2017",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Male",113
"2016-2017",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Female",186
"2016-2017",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Male",201
"2016-2017",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Female",6021
"2016-2017",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Male",6436
"2016-2017",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Female",716
"2016-2017",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Male",777
"2016-2017",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Female",226
"2016-2017",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Male",244
"2016-2017",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Female",2355
"2016-2017",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Male",2610
"2016-2017",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Female",1421
"2016-2017",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Male",1532
"2016-2017",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Female",1007
"2016-2017",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Male",1081
"2016-2017",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Female",192
"2016-2017",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Male",210
"2016-2017",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Female",623
"2016-2017",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Male",714
"2016-2017",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Female",131
"2016-2017",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Male",125
"2016-2017",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Female",229
"2016-2017",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Male",218
"2016-2017",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Female",77
"2016-2017",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Male",66
"2016-2017",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Female",950
"2016-2017",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Male",1011
"2016-2017",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Female",767
"2016-2017",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Male",810
"2016-2017",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Female",886
"2016-2017",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Male",954
"2016-2017",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Female",1326
"2016-2017",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Male",1395
"2016-2017",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Female",22942
"2016-2017",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Male",23938
"2016-2017",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Female",1828
"2016-2017",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Male",1887
"2016-2017",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Female",339
"2016-2017",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Male",385
"2016-2017",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Female",7942
"2016-2017",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Male",8295
"2016-2017",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Female",150
"2016-2017",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Male",113
"2016-2017",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Female",68
"2016-2017",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Male",69
"2016-2017",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Female",124
"2016-2017",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Male",106
"2016-2017",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Female",458
"2016-2017",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Male",492
"2016-2017",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Female",1224
"2016-2017",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Male",1325
"2016-2017",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Female",707
"2016-2017",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Male",752
"2016-2017",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Female",1621
"2016-2017",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Male",1716
"2016-2017",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Female",134
"2016-2017",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Male",152
"2016-2017",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Female",5643
"2016-2017",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Male",6253
"2016-2017",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Female",1502
"2016-2017",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Male",1606
"2016-2017",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Female",505
"2016-2017",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Male",458
"2016-2017",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Female",215
"2016-2017",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Male",231
"2016-2017",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Female",751
"2016-2017",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Male",769
"2016-2017",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Female",94
"2016-2017",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Male",85
"2016-2017",04,"HARRIS COUNTY","C O R E ACADEMY",101869,"OPEN ENROLLMENT CHARTER","Female",239
"2016-2017",04,"HARRIS COUNTY","C O R E ACADEMY",101869,"OPEN ENROLLMENT CHARTER","Male",239
"2016-2017",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Female",838
"2016-2017",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Male",860
"2016-2017",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Female",1895
"2016-2017",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Male",2163
"2016-2017",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Female",838
"2016-2017",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Male",911
"2016-2017",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Female",1943
"2016-2017",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Male",2070
"2016-2017",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Female",578
"2016-2017",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Male",570
"2016-2017",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Female",82
"2016-2017",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Male",85
"2016-2017",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Female",200
"2016-2017",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Male",119
"2016-2017",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Female",913
"2016-2017",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Male",955
"2016-2017",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Female",162
"2016-2017",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Male",172
"2016-2017",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Female",485
"2016-2017",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Male",512
"2016-2017",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Female",1086
"2016-2017",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Male",1077
"2016-2017",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Female",2972
"2016-2017",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Male",3092
"2016-2017",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Female",4750
"2016-2017",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Male",5112
"2016-2017",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Female",333
"2016-2017",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Male",315
"2016-2017",20,"BEXAR COUNTY","CARPE DIEM SCHOOLS",015837,"OPEN ENROLLMENT CHARTER","Female",137
"2016-2017",20,"BEXAR COUNTY","CARPE DIEM SCHOOLS",015837,"OPEN ENROLLMENT CHARTER","Male",126
"2016-2017",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Female",1114
"2016-2017",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Male",1099
"2016-2017",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Female",3951
"2016-2017",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Male",4257
"2016-2017",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Female",12163
"2016-2017",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Male",13113
"2016-2017",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Female",1297
"2016-2017",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Male",1433
"2016-2017",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Female",1913
"2016-2017",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Male",2090
"2016-2017",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Female",255
"2016-2017",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Male",325
"2016-2017",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Female",3843
"2016-2017",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Male",4023
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Female",233
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Male",222
"2016-2017",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Female",243
"2016-2017",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Male",267
"2016-2017",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Female",1166
"2016-2017",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Male",1263
"2016-2017",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Female",1316
"2016-2017",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Male",1456
"2016-2017",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Female",281
"2016-2017",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Male",313
"2016-2017",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Female",325
"2016-2017",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Female",54
"2016-2017",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Male",325
"2016-2017",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Male",61
"2016-2017",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Female",573
"2016-2017",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Male",585
"2016-2017",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Female",758
"2016-2017",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Male",769
"2016-2017",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Female",4597
"2016-2017",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Male",4932
"2016-2017",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Female",93
"2016-2017",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Male",97
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Female",205
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Male",173
"2016-2017",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Female",281
"2016-2017",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Male",237
"2016-2017",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Female",1733
"2016-2017",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Female",507
"2016-2017",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Male",1919
"2016-2017",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Male",518
"2016-2017",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Female",240
"2016-2017",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Male",261
"2016-2017",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Female",52
"2016-2017",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Male",67
"2016-2017",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Female",96
"2016-2017",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Male",98
"2016-2017",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Female",292
"2016-2017",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Male",311
"2016-2017",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Female",549
"2016-2017",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Male",586
"2016-2017",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Female",90
"2016-2017",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Male",95
"2016-2017",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Female",244
"2016-2017",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Male",268
"2016-2017",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Female",1279
"2016-2017",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Male",1417
"2016-2017",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Female",198
"2016-2017",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Male",205
"2016-2017",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Female",455
"2016-2017",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Male",467
"2016-2017",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Female",240
"2016-2017",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Male",239
"2016-2017",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Female",441
"2016-2017",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Male",446
"2016-2017",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Female",477
"2016-2017",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Male",527
"2016-2017",10,"DALLAS COUNTY","CITYSCAPE SCHOOLS",057841,"OPEN ENROLLMENT CHARTER","Female",341
"2016-2017",10,"DALLAS COUNTY","CITYSCAPE SCHOOLS",057841,"OPEN ENROLLMENT CHARTER","Male",279
"2016-2017",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Female",242
"2016-2017",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Male",239
"2016-2017",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Female",268
"2016-2017",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Male",252
"2016-2017",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Female",170
"2016-2017",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Male",165
"2016-2017",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Female",20453
"2016-2017",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Male",21366
"2016-2017",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Female",3251
"2016-2017",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Male",3523
"2016-2017",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Female",2265
"2016-2017",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Male",2463
"2016-2017",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Female",479
"2016-2017",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Male",516
"2016-2017",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Female",5653
"2016-2017",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Male",5858
"2016-2017",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Female",713
"2016-2017",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Male",750
"2016-2017",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Female",483
"2016-2017",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Male",442
"2016-2017",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Female",709
"2016-2017",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Male",801
"2016-2017",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Female",434
"2016-2017",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Male",453
"2016-2017",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Female",6446
"2016-2017",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Male",6742
"2016-2017",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Female",253
"2016-2017",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Male",272
"2016-2017",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Female",258
"2016-2017",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Male",217
"2016-2017",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Female",484
"2016-2017",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Male",515
"2016-2017",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Female",1556
"2016-2017",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Male",1613
"2016-2017",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Female",739
"2016-2017",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Male",834
"2016-2017",20,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Female",10822
"2016-2017",20,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Male",11418
"2016-2017",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Female",656
"2016-2017",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Male",714
"2016-2017",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Female",550
"2016-2017",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Male",583
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Female",821
"2016-2017",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Male",785
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Female",1034
"2016-2017",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Male",1053
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Female",358
"2016-2017",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Male",401
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Female",388
"2016-2017",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Male",390
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Female",48
"2016-2017",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Male",35
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Female",105
"2016-2017",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Male",90
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Female",1164
"2016-2017",12,"MCLENNAN COUNTY","CONNALLY ISD",161921,"TRADITIONAL ISD/CSD","Male",1199
