"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2016-2017",13,"BELL COUNTY/13","Kindergarten","Male",16
"2016-2017",13,"BELL COUNTY/13","Grade  1","Female",17
"2016-2017",13,"BELL COUNTY/13","Grade  1","Male",14
"2016-2017",13,"BELL COUNTY/13","Grade  2","Female",13
"2016-2017",13,"BELL COUNTY/13","Grade  2","Male",14
"2016-2017",13,"BELL COUNTY/13","Grade  3","Female",11
"2016-2017",13,"BELL COUNTY/13","Grade  3","Male",11
"2016-2017",13,"BELL COUNTY/13","Grade  4","Female",15
"2016-2017",13,"BELL COUNTY/13","Grade  4","Male",27
"2016-2017",13,"BELL COUNTY/13","Grade  5","Female",10
"2016-2017",13,"BELL COUNTY/13","Grade  5","Male",9
"2016-2017",13,"BELL COUNTY/13","Grade  6","Female",12
"2016-2017",13,"BELL COUNTY/13","Grade  6","Male",14
"2016-2017",13,"BELL COUNTY/13","Grade  7","Female",9
"2016-2017",13,"BELL COUNTY/13","Grade  7","Male",15
"2016-2017",13,"BELL COUNTY/13","Grade  8","Female",11
"2016-2017",13,"BELL COUNTY/13","Grade  8","Male",15
"2016-2017",13,"BELL COUNTY/13","Grade  9","Female",8
"2016-2017",13,"BELL COUNTY/13","Grade  9","Male",14
"2016-2017",13,"BELL COUNTY/13","Grade 10","Female",16
"2016-2017",13,"BELL COUNTY/13","Grade 10","Male",9
"2016-2017",13,"BELL COUNTY/13","Grade 11","Female",9
"2016-2017",13,"BELL COUNTY/13","Grade 11","Male",16
"2016-2017",13,"BELL COUNTY/13","Grade 12","Female",14
"2016-2017",13,"BELL COUNTY/13","Grade 12","Male",18
"2016-2017",20,"BELL COUNTY/20","Grade  9","Female",338
"2016-2017",20,"BELL COUNTY/20","Grade  9","Male",333
"2016-2017",20,"BELL COUNTY/20","Grade 10","Female",323
"2016-2017",20,"BELL COUNTY/20","Grade 10","Male",373
"2016-2017",20,"BELL COUNTY/20","Grade 11","Female",230
"2016-2017",20,"BELL COUNTY/20","Grade 11","Male",237
"2016-2017",20,"BELL COUNTY/20","Grade 12","Female",227
"2016-2017",20,"BELL COUNTY/20","Grade 12","Male",158
"2016-2017","AL","BELL COUNTY/ALL","Early Education","Female",85
"2016-2017","AL","BELL COUNTY/ALL","Early Education","Male",164
"2016-2017","AL","BELL COUNTY/ALL","Pre-kindergarten","Female",2253
"2016-2017","AL","BELL COUNTY/ALL","Pre-kindergarten","Male",2230
"2016-2017","AL","BELL COUNTY/ALL","Kindergarten","Female",2717
"2016-2017","AL","BELL COUNTY/ALL","Kindergarten","Male",2839
"2016-2017","AL","BELL COUNTY/ALL","Grade  1","Female",2865
"2016-2017","AL","BELL COUNTY/ALL","Grade  1","Male",2989
"2016-2017","AL","BELL COUNTY/ALL","Grade  2","Female",2852
"2016-2017","AL","BELL COUNTY/ALL","Grade  2","Male",2950
"2016-2017","AL","BELL COUNTY/ALL","Grade  3","Female",2793
"2016-2017","AL","BELL COUNTY/ALL","Grade  3","Male",2981
"2016-2017","AL","BELL COUNTY/ALL","Grade  4","Female",2723
"2016-2017","AL","BELL COUNTY/ALL","Grade  4","Male",2948
"2016-2017","AL","BELL COUNTY/ALL","Grade  5","Female",2589
"2016-2017","AL","BELL COUNTY/ALL","Grade  5","Male",2809
"2016-2017","AL","BELL COUNTY/ALL","Grade  6","Female",2468
"2016-2017","AL","BELL COUNTY/ALL","Grade  6","Male",2693
"2016-2017","AL","BELL COUNTY/ALL","Grade  7","Female",2431
"2016-2017","AL","BELL COUNTY/ALL","Grade  7","Male",2501
"2016-2017","AL","BELL COUNTY/ALL","Grade  8","Female",2477
"2016-2017","AL","BELL COUNTY/ALL","Grade  8","Male",2599
"2016-2017","AL","BELL COUNTY/ALL","Grade  9","Female",2988
"2016-2017","AL","BELL COUNTY/ALL","Grade  9","Male",3248
"2016-2017","AL","BELL COUNTY/ALL","Grade 10","Female",2682
"2016-2017","AL","BELL COUNTY/ALL","Grade 10","Male",2794
"2016-2017","AL","BELL COUNTY/ALL","Grade 11","Female",2395
"2016-2017","AL","BELL COUNTY/ALL","Grade 11","Male",2364
"2016-2017","AL","BELL COUNTY/ALL","Grade 12","Female",2210
"2016-2017","AL","BELL COUNTY/ALL","Grade 12","Male",2115
"2016-2017",20,"BEXAR COUNTY","Early Education","Female",433
"2016-2017",20,"BEXAR COUNTY","Early Education","Male",1119
"2016-2017",20,"BEXAR COUNTY","Pre-kindergarten","Female",7869
"2016-2017",20,"BEXAR COUNTY","Pre-kindergarten","Male",8177
"2016-2017",20,"BEXAR COUNTY","Kindergarten","Female",11934
"2016-2017",20,"BEXAR COUNTY","Kindergarten","Male",12272
"2016-2017",20,"BEXAR COUNTY","Grade  1","Female",12545
"2016-2017",20,"BEXAR COUNTY","Grade  1","Male",13508
"2016-2017",20,"BEXAR COUNTY","Grade  2","Female",12824
"2016-2017",20,"BEXAR COUNTY","Grade  2","Male",14019
"2016-2017",20,"BEXAR COUNTY","Grade  3","Female",13406
"2016-2017",20,"BEXAR COUNTY","Grade  3","Male",14092
"2016-2017",20,"BEXAR COUNTY","Grade  4","Female",13461
"2016-2017",20,"BEXAR COUNTY","Grade  4","Male",14093
"2016-2017",20,"BEXAR COUNTY","Grade  5","Female",13186
"2016-2017",20,"BEXAR COUNTY","Grade  5","Male",13785
"2016-2017",20,"BEXAR COUNTY","Grade  6","Female",12904
"2016-2017",20,"BEXAR COUNTY","Grade  6","Male",13324
"2016-2017",20,"BEXAR COUNTY","Grade  7","Female",12877
"2016-2017",20,"BEXAR COUNTY","Grade  7","Male",13481
"2016-2017",20,"BEXAR COUNTY","Grade  8","Female",12703
"2016-2017",20,"BEXAR COUNTY","Grade  8","Male",13210
"2016-2017",20,"BEXAR COUNTY","Grade  9","Female",13661
"2016-2017",20,"BEXAR COUNTY","Grade  9","Male",14822
"2016-2017",20,"BEXAR COUNTY","Grade 10","Female",12596
"2016-2017",20,"BEXAR COUNTY","Grade 10","Male",13151
"2016-2017",20,"BEXAR COUNTY","Grade 11","Female",11878
"2016-2017",20,"BEXAR COUNTY","Grade 11","Male",12088
"2016-2017",20,"BEXAR COUNTY","Grade 12","Female",10527
"2016-2017",20,"BEXAR COUNTY","Grade 12","Male",10720
"2016-2017",13,"BLANCO COUNTY","Early Education","Female",-9999999
"2016-2017",13,"BLANCO COUNTY","Early Education","Male",5
"2016-2017",13,"BLANCO COUNTY","Pre-kindergarten","Female",21
"2016-2017",13,"BLANCO COUNTY","Pre-kindergarten","Male",17
"2016-2017",13,"BLANCO COUNTY","Kindergarten","Female",57
"2016-2017",13,"BLANCO COUNTY","Kindergarten","Male",43
"2016-2017",13,"BLANCO COUNTY","Grade  1","Female",46
"2016-2017",13,"BLANCO COUNTY","Grade  1","Male",52
"2016-2017",13,"BLANCO COUNTY","Grade  2","Female",47
"2016-2017",13,"BLANCO COUNTY","Grade  2","Male",63
"2016-2017",13,"BLANCO COUNTY","Grade  3","Female",59
"2016-2017",13,"BLANCO COUNTY","Grade  3","Male",66
"2016-2017",13,"BLANCO COUNTY","Grade  4","Female",79
"2016-2017",13,"BLANCO COUNTY","Grade  4","Male",62
"2016-2017",13,"BLANCO COUNTY","Grade  5","Female",57
"2016-2017",13,"BLANCO COUNTY","Grade  5","Male",72
"2016-2017",13,"BLANCO COUNTY","Grade  6","Female",70
"2016-2017",13,"BLANCO COUNTY","Grade  6","Male",80
"2016-2017",13,"BLANCO COUNTY","Grade  7","Female",63
"2016-2017",13,"BLANCO COUNTY","Grade  7","Male",76
"2016-2017",13,"BLANCO COUNTY","Grade  8","Female",60
"2016-2017",13,"BLANCO COUNTY","Grade  8","Male",59
"2016-2017",13,"BLANCO COUNTY","Grade  9","Female",66
"2016-2017",13,"BLANCO COUNTY","Grade  9","Male",89
"2016-2017",13,"BLANCO COUNTY","Grade 10","Female",60
"2016-2017",13,"BLANCO COUNTY","Grade 10","Male",73
"2016-2017",13,"BLANCO COUNTY","Grade 11","Female",60
"2016-2017",13,"BLANCO COUNTY","Grade 11","Male",79
"2016-2017",13,"BLANCO COUNTY","Grade 12","Female",56
"2016-2017",13,"BLANCO COUNTY","Grade 12","Male",79
"2016-2017",17,"BORDEN COUNTY","Kindergarten","Female",-9999999
"2016-2017",17,"BORDEN COUNTY","Kindergarten","Male",10
"2016-2017",17,"BORDEN COUNTY","Grade  1","Female",8
"2016-2017",17,"BORDEN COUNTY","Grade  1","Male",15
"2016-2017",17,"BORDEN COUNTY","Grade  2","Female",6
"2016-2017",17,"BORDEN COUNTY","Grade  2","Male",13
"2016-2017",17,"BORDEN COUNTY","Grade  3","Female",9
"2016-2017",17,"BORDEN COUNTY","Grade  3","Male",10
"2016-2017",17,"BORDEN COUNTY","Grade  4","Female",10
"2016-2017",17,"BORDEN COUNTY","Grade  4","Male",7
"2016-2017",17,"BORDEN COUNTY","Grade  5","Female",15
"2016-2017",17,"BORDEN COUNTY","Grade  5","Male",9
"2016-2017",17,"BORDEN COUNTY","Grade  6","Female",7
"2016-2017",17,"BORDEN COUNTY","Grade  6","Male",10
"2016-2017",17,"BORDEN COUNTY","Grade  7","Female",10
"2016-2017",17,"BORDEN COUNTY","Grade  7","Male",5
"2016-2017",17,"BORDEN COUNTY","Grade  8","Female",13
"2016-2017",17,"BORDEN COUNTY","Grade  8","Male",15
"2016-2017",17,"BORDEN COUNTY","Grade  9","Female",15
"2016-2017",17,"BORDEN COUNTY","Grade  9","Male",9
"2016-2017",17,"BORDEN COUNTY","Grade 10","Female",14
"2016-2017",17,"BORDEN COUNTY","Grade 10","Male",8
"2016-2017",17,"BORDEN COUNTY","Grade 11","Female",8
"2016-2017",17,"BORDEN COUNTY","Grade 11","Male",10
"2016-2017",17,"BORDEN COUNTY","Grade 12","Female",5
"2016-2017",17,"BORDEN COUNTY","Grade 12","Male",11
"2016-2017",12,"BOSQUE COUNTY","Early Education","Female",5
"2016-2017",12,"BOSQUE COUNTY","Early Education","Male",-9999999
"2016-2017",12,"BOSQUE COUNTY","Pre-kindergarten","Female",75
"2016-2017",12,"BOSQUE COUNTY","Pre-kindergarten","Male",73
"2016-2017",12,"BOSQUE COUNTY","Kindergarten","Female",80
"2016-2017",12,"BOSQUE COUNTY","Kindergarten","Male",107
"2016-2017",12,"BOSQUE COUNTY","Grade  1","Female",120
"2016-2017",12,"BOSQUE COUNTY","Grade  1","Male",93
"2016-2017",12,"BOSQUE COUNTY","Grade  2","Female",100
"2016-2017",12,"BOSQUE COUNTY","Grade  2","Male",104
"2016-2017",12,"BOSQUE COUNTY","Grade  3","Female",114
"2016-2017",12,"BOSQUE COUNTY","Grade  3","Male",118
"2016-2017",12,"BOSQUE COUNTY","Grade  4","Female",104
"2016-2017",12,"BOSQUE COUNTY","Grade  4","Male",123
"2016-2017",12,"BOSQUE COUNTY","Grade  5","Female",95
"2016-2017",12,"BOSQUE COUNTY","Grade  5","Male",105
"2016-2017",12,"BOSQUE COUNTY","Grade  6","Female",100
"2016-2017",12,"BOSQUE COUNTY","Grade  6","Male",109
"2016-2017",12,"BOSQUE COUNTY","Grade  7","Female",99
"2016-2017",12,"BOSQUE COUNTY","Grade  7","Male",103
"2016-2017",12,"BOSQUE COUNTY","Grade  8","Female",105
"2016-2017",12,"BOSQUE COUNTY","Grade  8","Male",98
"2016-2017",12,"BOSQUE COUNTY","Grade  9","Female",118
"2016-2017",12,"BOSQUE COUNTY","Grade  9","Male",127
"2016-2017",12,"BOSQUE COUNTY","Grade 10","Female",85
"2016-2017",12,"BOSQUE COUNTY","Grade 10","Male",108
"2016-2017",12,"BOSQUE COUNTY","Grade 11","Female",96
"2016-2017",12,"BOSQUE COUNTY","Grade 11","Male",127
"2016-2017",12,"BOSQUE COUNTY","Grade 12","Female",100
"2016-2017",12,"BOSQUE COUNTY","Grade 12","Male",115
"2016-2017",08,"BOWIE COUNTY","Early Education","Female",13
"2016-2017",08,"BOWIE COUNTY","Early Education","Male",47
"2016-2017",08,"BOWIE COUNTY","Pre-kindergarten","Female",602
"2016-2017",08,"BOWIE COUNTY","Pre-kindergarten","Male",607
"2016-2017",08,"BOWIE COUNTY","Kindergarten","Female",625
"2016-2017",08,"BOWIE COUNTY","Kindergarten","Male",709
"2016-2017",08,"BOWIE COUNTY","Grade  1","Female",646
"2016-2017",08,"BOWIE COUNTY","Grade  1","Male",645
"2016-2017",08,"BOWIE COUNTY","Grade  2","Female",666
"2016-2017",08,"BOWIE COUNTY","Grade  2","Male",671
"2016-2017",08,"BOWIE COUNTY","Grade  3","Female",607
"2016-2017",08,"BOWIE COUNTY","Grade  3","Male",679
"2016-2017",08,"BOWIE COUNTY","Grade  4","Female",676
"2016-2017",08,"BOWIE COUNTY","Grade  4","Male",683
"2016-2017",08,"BOWIE COUNTY","Grade  5","Female",620
"2016-2017",08,"BOWIE COUNTY","Grade  5","Male",668
"2016-2017",08,"BOWIE COUNTY","Grade  6","Female",647
"2016-2017",08,"BOWIE COUNTY","Grade  6","Male",627
"2016-2017",08,"BOWIE COUNTY","Grade  7","Female",601
"2016-2017",08,"BOWIE COUNTY","Grade  7","Male",652
"2016-2017",08,"BOWIE COUNTY","Grade  8","Female",635
"2016-2017",08,"BOWIE COUNTY","Grade  8","Male",634
"2016-2017",08,"BOWIE COUNTY","Grade  9","Female",640
"2016-2017",08,"BOWIE COUNTY","Grade  9","Male",682
"2016-2017",08,"BOWIE COUNTY","Grade 10","Female",614
"2016-2017",08,"BOWIE COUNTY","Grade 10","Male",647
"2016-2017",08,"BOWIE COUNTY","Grade 11","Female",595
"2016-2017",08,"BOWIE COUNTY","Grade 11","Male",588
"2016-2017",08,"BOWIE COUNTY","Grade 12","Female",547
"2016-2017",08,"BOWIE COUNTY","Grade 12","Male",593
"2016-2017",04,"BRAZORIA COUNTY","Early Education","Female",96
"2016-2017",04,"BRAZORIA COUNTY","Early Education","Male",202
"2016-2017",04,"BRAZORIA COUNTY","Pre-kindergarten","Female",980
"2016-2017",04,"BRAZORIA COUNTY","Pre-kindergarten","Male",961
"2016-2017",04,"BRAZORIA COUNTY","Kindergarten","Female",2284
"2016-2017",04,"BRAZORIA COUNTY","Kindergarten","Male",2627
"2016-2017",04,"BRAZORIA COUNTY","Grade  1","Female",2579
"2016-2017",04,"BRAZORIA COUNTY","Grade  1","Male",2772
"2016-2017",04,"BRAZORIA COUNTY","Grade  2","Female",2630
"2016-2017",04,"BRAZORIA COUNTY","Grade  2","Male",2781
"2016-2017",04,"BRAZORIA COUNTY","Grade  3","Female",2678
"2016-2017",04,"BRAZORIA COUNTY","Grade  3","Male",2823
"2016-2017",04,"BRAZORIA COUNTY","Grade  4","Female",2577
"2016-2017",04,"BRAZORIA COUNTY","Grade  4","Male",2740
"2016-2017",04,"BRAZORIA COUNTY","Grade  5","Female",2648
"2016-2017",04,"BRAZORIA COUNTY","Grade  5","Male",2707
"2016-2017",04,"BRAZORIA COUNTY","Grade  6","Female",2511
"2016-2017",04,"BRAZORIA COUNTY","Grade  6","Male",2789
"2016-2017",04,"BRAZORIA COUNTY","Grade  7","Female",2636
"2016-2017",04,"BRAZORIA COUNTY","Grade  7","Male",2631
"2016-2017",04,"BRAZORIA COUNTY","Grade  8","Female",2535
"2016-2017",04,"BRAZORIA COUNTY","Grade  8","Male",2831
"2016-2017",04,"BRAZORIA COUNTY","Grade  9","Female",2650
"2016-2017",04,"BRAZORIA COUNTY","Grade  9","Male",3110
"2016-2017",04,"BRAZORIA COUNTY","Grade 10","Female",2576
"2016-2017",04,"BRAZORIA COUNTY","Grade 10","Male",2763
"2016-2017",04,"BRAZORIA COUNTY","Grade 11","Female",2530
"2016-2017",04,"BRAZORIA COUNTY","Grade 11","Male",2610
"2016-2017",04,"BRAZORIA COUNTY","Grade 12","Female",2180
"2016-2017",04,"BRAZORIA COUNTY","Grade 12","Male",2172
"2016-2017",06,"BRAZOS COUNTY","Early Education","Female",78
"2016-2017",06,"BRAZOS COUNTY","Early Education","Male",134
"2016-2017",06,"BRAZOS COUNTY","Pre-kindergarten","Female",477
"2016-2017",06,"BRAZOS COUNTY","Pre-kindergarten","Male",505
"2016-2017",06,"BRAZOS COUNTY","Kindergarten","Female",1099
"2016-2017",06,"BRAZOS COUNTY","Kindergarten","Male",1235
"2016-2017",06,"BRAZOS COUNTY","Grade  1","Female",1208
"2016-2017",06,"BRAZOS COUNTY","Grade  1","Male",1302
"2016-2017",06,"BRAZOS COUNTY","Grade  2","Female",1208
"2016-2017",06,"BRAZOS COUNTY","Grade  2","Male",1250
"2016-2017",06,"BRAZOS COUNTY","Grade  3","Female",1257
"2016-2017",06,"BRAZOS COUNTY","Grade  3","Male",1265
"2016-2017",06,"BRAZOS COUNTY","Grade  4","Female",1145
"2016-2017",06,"BRAZOS COUNTY","Grade  4","Male",1258
"2016-2017",06,"BRAZOS COUNTY","Grade  5","Female",1094
"2016-2017",06,"BRAZOS COUNTY","Grade  5","Male",1136
"2016-2017",06,"BRAZOS COUNTY","Grade  6","Female",1086
"2016-2017",06,"BRAZOS COUNTY","Grade  6","Male",1161
"2016-2017",06,"BRAZOS COUNTY","Grade  7","Female",1025
"2016-2017",06,"BRAZOS COUNTY","Grade  7","Male",1058
"2016-2017",06,"BRAZOS COUNTY","Grade  8","Female",1047
"2016-2017",06,"BRAZOS COUNTY","Grade  8","Male",1062
"2016-2017",06,"BRAZOS COUNTY","Grade  9","Female",1150
"2016-2017",06,"BRAZOS COUNTY","Grade  9","Male",1214
"2016-2017",06,"BRAZOS COUNTY","Grade 10","Female",1052
"2016-2017",06,"BRAZOS COUNTY","Grade 10","Male",1117
"2016-2017",06,"BRAZOS COUNTY","Grade 11","Female",991
"2016-2017",06,"BRAZOS COUNTY","Grade 11","Male",964
"2016-2017",06,"BRAZOS COUNTY","Grade 12","Female",880
"2016-2017",06,"BRAZOS COUNTY","Grade 12","Male",845
"2016-2017",18,"BREWSTER COUNTY","Early Education","Female",-9999999
"2016-2017",18,"BREWSTER COUNTY","Early Education","Male",7
"2016-2017",18,"BREWSTER COUNTY","Pre-kindergarten","Female",34
"2016-2017",18,"BREWSTER COUNTY","Pre-kindergarten","Male",28
"2016-2017",18,"BREWSTER COUNTY","Kindergarten","Female",34
"2016-2017",18,"BREWSTER COUNTY","Kindergarten","Male",47
"2016-2017",18,"BREWSTER COUNTY","Grade  1","Female",44
"2016-2017",18,"BREWSTER COUNTY","Grade  1","Male",60
"2016-2017",18,"BREWSTER COUNTY","Grade  2","Female",55
"2016-2017",18,"BREWSTER COUNTY","Grade  2","Male",43
"2016-2017",18,"BREWSTER COUNTY","Grade  3","Female",50
"2016-2017",18,"BREWSTER COUNTY","Grade  3","Male",50
"2016-2017",18,"BREWSTER COUNTY","Grade  4","Female",42
"2016-2017",18,"BREWSTER COUNTY","Grade  4","Male",54
"2016-2017",18,"BREWSTER COUNTY","Grade  5","Female",61
"2016-2017",18,"BREWSTER COUNTY","Grade  5","Male",55
"2016-2017",18,"BREWSTER COUNTY","Grade  6","Female",46
"2016-2017",18,"BREWSTER COUNTY","Grade  6","Male",45
"2016-2017",18,"BREWSTER COUNTY","Grade  7","Female",51
"2016-2017",18,"BREWSTER COUNTY","Grade  7","Male",54
"2016-2017",18,"BREWSTER COUNTY","Grade  8","Female",44
"2016-2017",18,"BREWSTER COUNTY","Grade  8","Male",62
"2016-2017",18,"BREWSTER COUNTY","Grade  9","Female",52
"2016-2017",18,"BREWSTER COUNTY","Grade  9","Male",43
"2016-2017",18,"BREWSTER COUNTY","Grade 10","Female",38
"2016-2017",18,"BREWSTER COUNTY","Grade 10","Male",58
"2016-2017",18,"BREWSTER COUNTY","Grade 11","Female",47
"2016-2017",18,"BREWSTER COUNTY","Grade 11","Male",43
"2016-2017",18,"BREWSTER COUNTY","Grade 12","Female",30
"2016-2017",18,"BREWSTER COUNTY","Grade 12","Male",46
"2016-2017",16,"BRISCOE COUNTY","Pre-kindergarten","Female",6
"2016-2017",16,"BRISCOE COUNTY","Pre-kindergarten","Male",9
"2016-2017",16,"BRISCOE COUNTY","Kindergarten","Female",7
"2016-2017",16,"BRISCOE COUNTY","Kindergarten","Male",9
"2016-2017",16,"BRISCOE COUNTY","Grade  1","Female",6
"2016-2017",16,"BRISCOE COUNTY","Grade  1","Male",7
"2016-2017",16,"BRISCOE COUNTY","Grade  2","Female",5
"2016-2017",16,"BRISCOE COUNTY","Grade  2","Male",7
"2016-2017",16,"BRISCOE COUNTY","Grade  3","Female",7
"2016-2017",16,"BRISCOE COUNTY","Grade  3","Male",11
"2016-2017",16,"BRISCOE COUNTY","Grade  4","Female",6
"2016-2017",16,"BRISCOE COUNTY","Grade  4","Male",8
"2016-2017",16,"BRISCOE COUNTY","Grade  5","Female",11
"2016-2017",16,"BRISCOE COUNTY","Grade  5","Male",10
"2016-2017",16,"BRISCOE COUNTY","Grade  6","Female",-9999999
"2016-2017",16,"BRISCOE COUNTY","Grade  6","Male",8
"2016-2017",16,"BRISCOE COUNTY","Grade  7","Female",-9999999
"2016-2017",16,"BRISCOE COUNTY","Grade  7","Male",-9999999
"2016-2017",16,"BRISCOE COUNTY","Grade  8","Female",-9999999
"2016-2017",16,"BRISCOE COUNTY","Grade  8","Male",12
"2016-2017",16,"BRISCOE COUNTY","Grade  9","Female",-9999999
"2016-2017",16,"BRISCOE COUNTY","Grade  9","Male",6
"2016-2017",16,"BRISCOE COUNTY","Grade 10","Female",10
"2016-2017",16,"BRISCOE COUNTY","Grade 10","Male",8
"2016-2017",16,"BRISCOE COUNTY","Grade 11","Female",7
"2016-2017",16,"BRISCOE COUNTY","Grade 11","Male",8
"2016-2017",16,"BRISCOE COUNTY","Grade 12","Female",11
"2016-2017",16,"BRISCOE COUNTY","Grade 12","Male",5
"2016-2017",02,"BROOKS COUNTY","Early Education","Female",-9999999
"2016-2017",02,"BROOKS COUNTY","Early Education","Male",-9999999
"2016-2017",02,"BROOKS COUNTY","Pre-kindergarten","Female",55
"2016-2017",02,"BROOKS COUNTY","Pre-kindergarten","Male",41
"2016-2017",02,"BROOKS COUNTY","Kindergarten","Female",52
"2016-2017",02,"BROOKS COUNTY","Kindergarten","Male",62
"2016-2017",02,"BROOKS COUNTY","Grade  1","Female",63
"2016-2017",02,"BROOKS COUNTY","Grade  1","Male",57
"2016-2017",02,"BROOKS COUNTY","Grade  2","Female",50
"2016-2017",02,"BROOKS COUNTY","Grade  2","Male",55
"2016-2017",02,"BROOKS COUNTY","Grade  3","Female",59
"2016-2017",02,"BROOKS COUNTY","Grade  3","Male",72
"2016-2017",02,"BROOKS COUNTY","Grade  4","Female",59
"2016-2017",02,"BROOKS COUNTY","Grade  4","Male",69
"2016-2017",02,"BROOKS COUNTY","Grade  5","Female",54
"2016-2017",02,"BROOKS COUNTY","Grade  5","Male",64
"2016-2017",02,"BROOKS COUNTY","Grade  6","Female",50
"2016-2017",02,"BROOKS COUNTY","Grade  6","Male",52
"2016-2017",02,"BROOKS COUNTY","Grade  7","Female",58
"2016-2017",02,"BROOKS COUNTY","Grade  7","Male",62
"2016-2017",02,"BROOKS COUNTY","Grade  8","Female",51
"2016-2017",02,"BROOKS COUNTY","Grade  8","Male",56
"2016-2017",02,"BROOKS COUNTY","Grade  9","Female",63
"2016-2017",02,"BROOKS COUNTY","Grade  9","Male",64
"2016-2017",02,"BROOKS COUNTY","Grade 10","Female",59
"2016-2017",02,"BROOKS COUNTY","Grade 10","Male",50
"2016-2017",02,"BROOKS COUNTY","Grade 11","Female",52
"2016-2017",02,"BROOKS COUNTY","Grade 11","Male",48
"2016-2017",02,"BROOKS COUNTY","Grade 12","Female",41
"2016-2017",02,"BROOKS COUNTY","Grade 12","Male",57
"2016-2017",15,"BROWN COUNTY","Early Education","Female",9
"2016-2017",15,"BROWN COUNTY","Early Education","Male",14
"2016-2017",15,"BROWN COUNTY","Pre-kindergarten","Female",174
"2016-2017",15,"BROWN COUNTY","Pre-kindergarten","Male",163
"2016-2017",15,"BROWN COUNTY","Kindergarten","Female",229
"2016-2017",15,"BROWN COUNTY","Kindergarten","Male",231
"2016-2017",15,"BROWN COUNTY","Grade  1","Female",243
"2016-2017",15,"BROWN COUNTY","Grade  1","Male",237
"2016-2017",15,"BROWN COUNTY","Grade  2","Female",211
"2016-2017",15,"BROWN COUNTY","Grade  2","Male",276
"2016-2017",15,"BROWN COUNTY","Grade  3","Female",233
"2016-2017",15,"BROWN COUNTY","Grade  3","Male",259
"2016-2017",15,"BROWN COUNTY","Grade  4","Female",244
"2016-2017",15,"BROWN COUNTY","Grade  4","Male",246
"2016-2017",15,"BROWN COUNTY","Grade  5","Female",234
"2016-2017",15,"BROWN COUNTY","Grade  5","Male",248
"2016-2017",15,"BROWN COUNTY","Grade  6","Female",247
"2016-2017",15,"BROWN COUNTY","Grade  6","Male",241
"2016-2017",15,"BROWN COUNTY","Grade  7","Female",244
"2016-2017",15,"BROWN COUNTY","Grade  7","Male",256
"2016-2017",15,"BROWN COUNTY","Grade  8","Female",227
"2016-2017",15,"BROWN COUNTY","Grade  8","Male",277
"2016-2017",15,"BROWN COUNTY","Grade  9","Female",253
"2016-2017",15,"BROWN COUNTY","Grade  9","Male",263
"2016-2017",15,"BROWN COUNTY","Grade 10","Female",266
"2016-2017",15,"BROWN COUNTY","Grade 10","Male",275
"2016-2017",15,"BROWN COUNTY","Grade 11","Female",255
"2016-2017",15,"BROWN COUNTY","Grade 11","Male",227
"2016-2017",15,"BROWN COUNTY","Grade 12","Female",189
