T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902153,"HINOJOSA EC/PK/K","Female","ELEMENTARY",389
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902153,"HINOJOSA EC/PK/K","Male","ELEMENTARY",404
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902046,"HOFFMAN MIDDLE","Female","MIDDLE SCHOOL",528
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902046,"HOFFMAN MIDDLE","Male","MIDDLE SCHOOL",617
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902062,"HOUSTON ACADEMY","Female","MIDDLE SCHOOL",281
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902062,"HOUSTON ACADEMY","Male","MIDDLE SCHOOL",244
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902116,"JOHNSON EL","Female","ELEMENTARY",349
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902116,"JOHNSON EL","Male","ELEMENTARY",349
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902165,"JONES EC/PK/K","Female","ELEMENTARY",414
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902165,"JONES EC/PK/K","Male","ELEMENTARY",490
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902134,"JONES EL","Female","ELEMENTARY",382
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902134,"JONES EL","Male","ELEMENTARY",418
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902054,"JONES MIDDLE","Female","MIDDLE SCHOOL",697
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902054,"JONES MIDDLE","Male","MIDDLE SCHOOL",705
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902151,"KEEBLE EC/PK/K","Female","ELEMENTARY",352
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902151,"KEEBLE EC/PK/K","Male","ELEMENTARY",440
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902164,"KUJAWA EC/PK/K","Female","ELEMENTARY",366
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902164,"KUJAWA EC/PK/K","Male","ELEMENTARY",390
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902130,"KUJAWA EL","Female","ELEMENTARY",327
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902130,"KUJAWA EL","Male","ELEMENTARY",332
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902108,"LANE SCHOOL","Female","ELEMENTARY / SECONDARY",45
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902108,"LANE SCHOOL","Male","ELEMENTARY / SECONDARY",62
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902052,"LEWIS MIDDLE","Female","MIDDLE SCHOOL",573
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902052,"LEWIS MIDDLE","Male","MIDDLE SCHOOL",627
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902003,"MACARTHUR H S","Female","HIGH SCHOOL",1734
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902003,"MACARTHUR H S","Male","HIGH SCHOOL",1873
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902162,"MAGRILL EC/PK/K","Female","ELEMENTARY",375
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902162,"MAGRILL EC/PK/K","Male","ELEMENTARY",337
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902145,"MARCELLA EL","Female","ELEMENTARY",301
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902145,"MARCELLA EL","Male","ELEMENTARY",335
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902055,"MEAD MIDDLE","Female","MIDDLE SCHOOL",618
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902055,"MEAD MIDDLE","Male","MIDDLE SCHOOL",628
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902005,"NIMITZ H S","Female","HIGH SCHOOL",1288
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902005,"NIMITZ H S","Male","HIGH SCHOOL",1329
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902115,"ODOM EL","Female","ELEMENTARY",230
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902115,"ODOM EL","Male","ELEMENTARY",233
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902146,"OGDEN EL","Female","ELEMENTARY",345
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902146,"OGDEN EL","Male","ELEMENTARY",358
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902111,"OLESON EL","Female","ELEMENTARY",344
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902111,"OLESON EL","Male","ELEMENTARY",322
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902112,"ORANGE GROVE EL","Female","ELEMENTARY",380
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902112,"ORANGE GROVE EL","Male","ELEMENTARY",382
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902140,"PARKER EL","Female","ELEMENTARY",302
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902140,"PARKER EL","Male","ELEMENTARY",346
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902051,"PLUMMER MIDDLE","Female","MIDDLE SCHOOL",540
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902051,"PLUMMER MIDDLE","Male","MIDDLE SCHOOL",605
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902113,"RAYMOND EL","Female","ELEMENTARY",302
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902113,"RAYMOND EL","Male","ELEMENTARY",339
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902104,"REECE ACADEMY","Female","ELEMENTARY",236
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902104,"REECE ACADEMY","Male","ELEMENTARY",226
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902143,"REED ACADEMY","Female","ELEMENTARY",447
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902143,"REED ACADEMY","Male","ELEMENTARY",433
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902118,"SAMMONS EL","Female","ELEMENTARY",246
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902118,"SAMMONS EL","Male","ELEMENTARY",249
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902047,"SHOTWELL MIDDLE","Female","MIDDLE SCHOOL",584
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902047,"SHOTWELL MIDDLE","Male","MIDDLE SCHOOL",599
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902114,"SMITH EL","Female","ELEMENTARY",333
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902114,"SMITH EL","Male","ELEMENTARY",340
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902132,"SPENCE EL","Female","ELEMENTARY",342
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902132,"SPENCE EL","Male","ELEMENTARY",348
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902139,"STEHLIK EL","Female","ELEMENTARY",309
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902139,"STEHLIK EL","Male","ELEMENTARY",356
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902119,"STEPHENS EL","Female","ELEMENTARY",314
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902119,"STEPHENS EL","Male","ELEMENTARY",313
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902167,"STOVALL EC/PK/K","Female","ELEMENTARY",298
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902167,"STOVALL EC/PK/K","Male","ELEMENTARY",307
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902044,"STOVALL MIDDLE","Female","MIDDLE SCHOOL",473
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902044,"STOVALL MIDDLE","Male","MIDDLE SCHOOL",518
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902045,"TEAGUE MIDDLE","Female","MIDDLE SCHOOL",648
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902045,"TEAGUE MIDDLE","Male","MIDDLE SCHOOL",669
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902117,"THOMPSON EL","Female","ELEMENTARY",264
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902117,"THOMPSON EL","Male","ELEMENTARY",280
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902166,"VARDEMAN EC/PK/K","Female","ELEMENTARY",397
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902166,"VARDEMAN EC/PK/K","Male","ELEMENTARY",428
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902008,"VICTORY EARLY COLLEGE H S","Female","HIGH SCHOOL",270
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902008,"VICTORY EARLY COLLEGE H S","Male","HIGH SCHOOL",140
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902154,"VINES EC/PK/K","Female","ELEMENTARY",311
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902154,"VINES EC/PK/K","Male","ELEMENTARY",345
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902142,"WILSON EL","Female","ELEMENTARY",178
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902142,"WILSON EL","Male","ELEMENTARY",201
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902110,"WORSHAM EL","Female","ELEMENTARY",325
"2019-2020",04,"HARRIS COUNTY",101902,"ALDINE ISD",101902110,"WORSHAM EL","Male","ELEMENTARY",301
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907001,"ALEDO H S","Female","HIGH SCHOOL",667
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907001,"ALEDO H S","Male","HIGH SCHOOL",693
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907041,"ALEDO MIDDLE","Female","JUNIOR HIGH SCHOOL",465
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907041,"ALEDO MIDDLE","Male","JUNIOR HIGH SCHOOL",546
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907102,"CODER EL","Female","ELEMENTARY",233
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907102,"CODER EL","Male","ELEMENTARY",301
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907009,"DON R DANIEL NINTH GRADE CAMPUS","Female","HIGH SCHOOL",237
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907009,"DON R DANIEL NINTH GRADE CAMPUS","Male","HIGH SCHOOL",262
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907110,"MCANALLY INT","Female","MIDDLE SCHOOL",280
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907110,"MCANALLY INT","Male","MIDDLE SCHOOL",260
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907104,"MCCALL EL","Female","ELEMENTARY",307
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907104,"MCCALL EL","Male","ELEMENTARY",355
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907103,"STUARD EL","Female","ELEMENTARY",282
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907103,"STUARD EL","Male","ELEMENTARY",304
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907101,"VANDAGRIFF EL","Female","ELEMENTARY",308
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907101,"VANDAGRIFF EL","Male","ELEMENTARY",340
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907105,"WALSH EL","Female","ELEMENTARY",267
"2019-2020",11,"PARKER COUNTY",184907,"ALEDO ISD",184907105,"WALSH EL","Male","ELEMENTARY",330
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901043,"ADAMS MIDDLE","Female","JUNIOR HIGH SCHOOL",395
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901043,"ADAMS MIDDLE","Male","JUNIOR HIGH SCHOOL",405
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901001,"ALICE H S","Female","HIGH SCHOOL",586
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901001,"ALICE H S","Male","HIGH SCHOOL",648
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901041,"DUBOSE INT","Female","MIDDLE SCHOOL",202
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901041,"DUBOSE INT","Male","MIDDLE SCHOOL",215
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901112,"GARCIA EARLY CHILDHOOD CENTER","Female","ELEMENTARY",17
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901112,"GARCIA EARLY CHILDHOOD CENTER","Male","ELEMENTARY",18
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901101,"HILLCREST EL","Female","ELEMENTARY",129
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901101,"HILLCREST EL","Male","ELEMENTARY",164
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901042,"MEMORIAL INT","Female","MIDDLE SCHOOL",155
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901042,"MEMORIAL INT","Male","MIDDLE SCHOOL",173
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901104,"NOONAN EL","Female","ELEMENTARY",251
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901104,"NOONAN EL","Male","ELEMENTARY",241
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901105,"SAENZ EL","Female","ELEMENTARY",248
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901105,"SAENZ EL","Male","ELEMENTARY",259
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901106,"SALAZAR EL","Female","ELEMENTARY",125
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901106,"SALAZAR EL","Male","ELEMENTARY",132
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901107,"SCHALLERT EL","Female","ELEMENTARY",263
"2019-2020",02,"JIM WELLS COUNTY",125901,"ALICE ISD",125901107,"SCHALLERT EL","Male","ELEMENTARY",244
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903199,"ADMIN SERVICES","Female","ELEMENTARY","<10"
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903199,"ADMIN SERVICES","Male","ELEMENTARY","<10"
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903045,"ALBRIGHT MIDDLE","Female","JUNIOR HIGH SCHOOL",587
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903045,"ALBRIGHT MIDDLE","Male","JUNIOR HIGH SCHOOL",575
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903114,"ALEXANDER EL","Female","ELEMENTARY",352
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903114,"ALEXANDER EL","Male","ELEMENTARY",350
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903012,"ALIEF EARLY COLLEGE H S","Female","HIGH SCHOOL",252
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903012,"ALIEF EARLY COLLEGE H S","Male","HIGH SCHOOL",151
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903047,"ALIEF ISD J J A E P","Female","ELEMENTARY / SECONDARY","<10"
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903047,"ALIEF ISD J J A E P","Male","ELEMENTARY / SECONDARY","<20"
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903005,"ALIEF LEARNING CTR (6-12)","Female","HIGH SCHOOL",28
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903005,"ALIEF LEARNING CTR (6-12)","Male","HIGH SCHOOL",78
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903205,"ALIEF LEARNING CTR (K-6)","Female","ELEMENTARY","<10"
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903205,"ALIEF LEARNING CTR (K-6)","Male","ELEMENTARY","<30"
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903041,"ALIEF MIDDLE","Female","MIDDLE SCHOOL",467
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903041,"ALIEF MIDDLE","Male","MIDDLE SCHOOL",546
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903118,"BEST EL","Female","ELEMENTARY",367
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903118,"BEST EL","Male","ELEMENTARY",427
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903102,"BOONE EL","Female","ELEMENTARY",360
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903102,"BOONE EL","Male","ELEMENTARY",391
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903145,"BUDEWIG INT","Female","MIDDLE SCHOOL",665
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903145,"BUDEWIG INT","Male","MIDDLE SCHOOL",704
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903121,"BUSH EL","Female","ELEMENTARY",439
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903121,"BUSH EL","Male","ELEMENTARY",492
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903104,"CHAMBERS EL","Female","ELEMENTARY",272
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903104,"CHAMBERS EL","Male","ELEMENTARY",329
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903108,"CHANCELLOR EL","Female","ELEMENTARY",426
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903108,"CHANCELLOR EL","Male","ELEMENTARY",482
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903122,"COLLINS EL","Female","ELEMENTARY",451
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903122,"COLLINS EL","Male","ELEMENTARY",475
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903011,"CROSSROADS","Female","HIGH SCHOOL",12
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903011,"CROSSROADS","Male","HIGH SCHOOL",40
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903112,"CUMMINGS EL","Female","ELEMENTARY",247
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903112,"CUMMINGS EL","Male","ELEMENTARY",291
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903002,"ELSIK H S","Female","HIGH SCHOOL",2056
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903002,"ELSIK H S","Male","HIGH SCHOOL",2301
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903001,"HASTINGS H S","Female","HIGH SCHOOL",1930
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903001,"HASTINGS H S","Male","HIGH SCHOOL",2244
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903115,"HEARNE EL","Female","ELEMENTARY",442
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903115,"HEARNE EL","Male","ELEMENTARY",449
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903111,"HEFLIN EL","Female","ELEMENTARY",419
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903111,"HEFLIN EL","Male","ELEMENTARY",461
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903120,"HICKS EL","Female","ELEMENTARY",315
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903120,"HICKS EL","Male","ELEMENTARY",395
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903124,"HOLMQUIST EL","Female","ELEMENTARY",550
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903124,"HOLMQUIST EL","Male","ELEMENTARY",595
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903044,"HOLUB MIDDLE","Female","JUNIOR HIGH SCHOOL",414
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903044,"HOLUB MIDDLE","Male","JUNIOR HIGH SCHOOL",497
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903123,"HORN EL","Female","ELEMENTARY",452
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903123,"HORN EL","Male","ELEMENTARY",471
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903107,"KENNEDY EL","Female","ELEMENTARY",352
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903107,"KENNEDY EL","Male","ELEMENTARY",388
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903006,"KERR H S","Female","HIGH SCHOOL",463
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903006,"KERR H S","Male","HIGH SCHOOL",328
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903043,"KILLOUGH MIDDLE","Female","JUNIOR HIGH SCHOOL",446
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903043,"KILLOUGH MIDDLE","Male","JUNIOR HIGH SCHOOL",443
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903141,"KLENTZMAN INT","Female","MIDDLE SCHOOL",456
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903141,"KLENTZMAN INT","Male","MIDDLE SCHOOL",491
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903116,"LANDIS EL","Female","ELEMENTARY",360
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903116,"LANDIS EL","Male","ELEMENTARY",376
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903109,"LIESTMAN EL","Female","ELEMENTARY",339
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903109,"LIESTMAN EL","Male","ELEMENTARY",392
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903106,"MAHANAY EL","Female","ELEMENTARY",280
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903106,"MAHANAY EL","Male","ELEMENTARY",326
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903103,"MARTIN EL","Female","ELEMENTARY",409
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903103,"MARTIN EL","Male","ELEMENTARY",472
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903143,"MATA INT","Female","MIDDLE SCHOOL",471
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903143,"MATA INT","Male","MIDDLE SCHOOL",485
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903144,"MILLER INT","Female","MIDDLE SCHOOL",466
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903144,"MILLER INT","Male","MIDDLE SCHOOL",497
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903046,"O'DONNELL MIDDLE","Female","JUNIOR HIGH SCHOOL",649
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903046,"O'DONNELL MIDDLE","Male","JUNIOR HIGH SCHOOL",749
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903042,"OLLE MIDDLE","Female","JUNIOR HIGH SCHOOL",560
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903042,"OLLE MIDDLE","Male","JUNIOR HIGH SCHOOL",640
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903119,"OUTLEY EL","Female","ELEMENTARY",567
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903119,"OUTLEY EL","Male","ELEMENTARY",583
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903140,"OWENS INT","Female","MIDDLE SCHOOL",453
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903140,"OWENS INT","Male","MIDDLE SCHOOL",554
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903110,"PETROSKY EL","Female","ELEMENTARY",271
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903110,"PETROSKY EL","Male","ELEMENTARY",313
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903113,"REES EL","Female","ELEMENTARY",276
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903113,"REES EL","Male","ELEMENTARY",295
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903105,"SMITH EL","Female","ELEMENTARY",376
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903105,"SMITH EL","Male","ELEMENTARY",397
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903117,"SNEED EL","Female","ELEMENTARY",529
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903117,"SNEED EL","Male","ELEMENTARY",538
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903003,"TAYLOR H S","Female","HIGH SCHOOL",1427
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903003,"TAYLOR H S","Male","HIGH SCHOOL",1664
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903101,"YOUENS EL","Female","ELEMENTARY",416
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903101,"YOUENS EL","Male","ELEMENTARY",448
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903142,"YOUNGBLOOD INT","Female","MIDDLE SCHOOL",517
"2019-2020",04,"HARRIS COUNTY",101903,"ALIEF ISD",101903142,"YOUNGBLOOD INT","Male","MIDDLE SCHOOL",538
"2019-2020",04,"HARRIS COUNTY",101815,"ALIEF MONTESSORI COMMUNITY SCHOOL",101815101,"ALIEF MONTESSORI COMMUNITY SCHOOL","Female","ELEMENTARY",170
