T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2019-2020",09,"MONTAGUE COUNTY",169901,"BOWIE ISD","Male","TRADITIONAL ISD/CSD",861
"2019-2020",11,"WISE COUNTY",249902,"BOYD ISD","Female","TRADITIONAL ISD/CSD",647
"2019-2020",11,"WISE COUNTY",249902,"BOYD ISD","Male","TRADITIONAL ISD/CSD",658
"2019-2020",16,"OLDHAM COUNTY",180901,"BOYS RANCH ISD","Female","TRADITIONAL ISD/CSD",129
"2019-2020",16,"OLDHAM COUNTY",180901,"BOYS RANCH ISD","Male","TRADITIONAL ISD/CSD",183
"2019-2020",20,"KINNEY COUNTY",136901,"BRACKETT ISD","Female","TRADITIONAL ISD/CSD",255
"2019-2020",20,"KINNEY COUNTY",136901,"BRACKETT ISD","Male","TRADITIONAL ISD/CSD",317
"2019-2020",15,"MCCULLOCH COUNTY",160901,"BRADY ISD","Female","TRADITIONAL ISD/CSD",485
"2019-2020",15,"MCCULLOCH COUNTY",160901,"BRADY ISD","Male","TRADITIONAL ISD/CSD",575
"2019-2020",06,"AUSTIN COUNTY",008903,"BRAZOS ISD","Female","TRADITIONAL ISD/CSD",469
"2019-2020",06,"AUSTIN COUNTY",008903,"BRAZOS ISD","Male","TRADITIONAL ISD/CSD",382
"2019-2020",11,"SOMERVELL COUNTY",213801,"BRAZOS RIVER CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",135
"2019-2020",11,"SOMERVELL COUNTY",213801,"BRAZOS RIVER CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",107
"2019-2020",06,"BRAZOS COUNTY",021803,"BRAZOS SCHOOL FOR INQUIRY & CREATI","Female","OPEN ENROLLMENT CHARTER",196
"2019-2020",06,"BRAZOS COUNTY",021803,"BRAZOS SCHOOL FOR INQUIRY & CREATI","Male","OPEN ENROLLMENT CHARTER",179
"2019-2020",04,"BRAZORIA COUNTY",020905,"BRAZOSPORT ISD","Female","TRADITIONAL ISD/CSD",5907
"2019-2020",04,"BRAZORIA COUNTY",020905,"BRAZOSPORT ISD","Male","TRADITIONAL ISD/CSD",6251
"2019-2020",14,"STEPHENS COUNTY",215901,"BRECKENRIDGE ISD","Female","TRADITIONAL ISD/CSD",703
"2019-2020",14,"STEPHENS COUNTY",215901,"BRECKENRIDGE ISD","Male","TRADITIONAL ISD/CSD",753
"2019-2020",06,"ROBERTSON COUNTY",198901,"BREMOND ISD","Female","TRADITIONAL ISD/CSD",244
"2019-2020",06,"ROBERTSON COUNTY",198901,"BREMOND ISD","Male","TRADITIONAL ISD/CSD",256
"2019-2020",06,"WASHINGTON COUNTY",239901,"BRENHAM ISD","Female","TRADITIONAL ISD/CSD",2411
"2019-2020",06,"WASHINGTON COUNTY",239901,"BRENHAM ISD","Male","TRADITIONAL ISD/CSD",2689
"2019-2020",05,"ORANGE COUNTY",181901,"BRIDGE CITY ISD","Female","TRADITIONAL ISD/CSD",1490
"2019-2020",05,"ORANGE COUNTY",181901,"BRIDGE CITY ISD","Male","TRADITIONAL ISD/CSD",1582
"2019-2020",11,"WISE COUNTY",249903,"BRIDGEPORT ISD","Female","TRADITIONAL ISD/CSD",1014
"2019-2020",11,"WISE COUNTY",249903,"BRIDGEPORT ISD","Male","TRADITIONAL ISD/CSD",1063
"2019-2020",10,"DALLAS COUNTY",057851,"BRIDGEWAY PREPARATORY ACADEMY","Female","OPEN ENROLLMENT CHARTER",37
"2019-2020",10,"DALLAS COUNTY",057851,"BRIDGEWAY PREPARATORY ACADEMY","Male","OPEN ENROLLMENT CHARTER",44
"2019-2020",07,"SAN AUGUSTINE COUNTY",203902,"BROADDUS ISD","Female","TRADITIONAL ISD/CSD",189
"2019-2020",07,"SAN AUGUSTINE COUNTY",203902,"BROADDUS ISD","Male","TRADITIONAL ISD/CSD",195
"2019-2020",11,"PARKER COUNTY",184909,"BROCK ISD","Female","TRADITIONAL ISD/CSD",781
"2019-2020",11,"PARKER COUNTY",184909,"BROCK ISD","Male","TRADITIONAL ISD/CSD",825
"2019-2020",15,"COKE COUNTY",041901,"BRONTE ISD","Female","TRADITIONAL ISD/CSD",117
"2019-2020",15,"COKE COUNTY",041901,"BRONTE ISD","Male","TRADITIONAL ISD/CSD",125
"2019-2020",05,"JASPER COUNTY",121902,"BROOKELAND ISD","Female","TRADITIONAL ISD/CSD",187
"2019-2020",05,"JASPER COUNTY",121902,"BROOKELAND ISD","Male","TRADITIONAL ISD/CSD",201
"2019-2020",15,"BROWN COUNTY",025908,"BROOKESMITH ISD","Female","TRADITIONAL ISD/CSD",84
"2019-2020",15,"BROWN COUNTY",025908,"BROOKESMITH ISD","Male","TRADITIONAL ISD/CSD",71
"2019-2020",20,"BEXAR COUNTY",015830,"BROOKS ACADEMIES OF TEXAS","Female","OPEN ENROLLMENT CHARTER",1587
"2019-2020",20,"BEXAR COUNTY",015830,"BROOKS ACADEMIES OF TEXAS","Male","OPEN ENROLLMENT CHARTER",1719
"2019-2020",01,"BROOKS COUNTY",024901,"BROOKS COUNTY ISD","Female","TRADITIONAL ISD/CSD",739
"2019-2020",01,"BROOKS COUNTY",024901,"BROOKS COUNTY ISD","Male","TRADITIONAL ISD/CSD",767
"2019-2020",17,"TERRY COUNTY",223901,"BROWNFIELD ISD","Female","TRADITIONAL ISD/CSD",784
"2019-2020",17,"TERRY COUNTY",223901,"BROWNFIELD ISD","Male","TRADITIONAL ISD/CSD",887
"2019-2020",07,"HENDERSON COUNTY",107902,"BROWNSBORO ISD","Female","TRADITIONAL ISD/CSD",1315
"2019-2020",07,"HENDERSON COUNTY",107902,"BROWNSBORO ISD","Male","TRADITIONAL ISD/CSD",1393
"2019-2020",01,"CAMERON COUNTY",031901,"BROWNSVILLE ISD","Female","TRADITIONAL ISD/CSD",21125
"2019-2020",01,"CAMERON COUNTY",031901,"BROWNSVILLE ISD","Male","TRADITIONAL ISD/CSD",21903
"2019-2020",15,"BROWN COUNTY",025902,"BROWNWOOD ISD","Female","TRADITIONAL ISD/CSD",1717
"2019-2020",15,"BROWN COUNTY",025902,"BROWNWOOD ISD","Male","TRADITIONAL ISD/CSD",1847
"2019-2020",12,"MCLENNAN COUNTY",161919,"BRUCEVILLE-EDDY ISD","Female","TRADITIONAL ISD/CSD",299
"2019-2020",12,"MCLENNAN COUNTY",161919,"BRUCEVILLE-EDDY ISD","Male","TRADITIONAL ISD/CSD",344
"2019-2020",06,"BRAZOS COUNTY",021902,"BRYAN ISD","Female","TRADITIONAL ISD/CSD",7885
"2019-2020",06,"BRAZOS COUNTY",021902,"BRYAN ISD","Male","TRADITIONAL ISD/CSD",8282
"2019-2020",09,"JACK COUNTY",119901,"BRYSON ISD","Female","TRADITIONAL ISD/CSD",145
"2019-2020",09,"JACK COUNTY",119901,"BRYSON ISD","Male","TRADITIONAL ISD/CSD",111
"2019-2020",06,"MILAM COUNTY",166907,"BUCKHOLTS ISD","Female","TRADITIONAL ISD/CSD",55
"2019-2020",06,"MILAM COUNTY",166907,"BUCKHOLTS ISD","Male","TRADITIONAL ISD/CSD",70
"2019-2020",18,"PECOS COUNTY",186901,"BUENA VISTA ISD","Female","TRADITIONAL ISD/CSD",131
"2019-2020",18,"PECOS COUNTY",186901,"BUENA VISTA ISD","Male","TRADITIONAL ISD/CSD",122
"2019-2020",06,"LEON COUNTY",145901,"BUFFALO ISD","Female","TRADITIONAL ISD/CSD",450
"2019-2020",06,"LEON COUNTY",145901,"BUFFALO ISD","Male","TRADITIONAL ISD/CSD",501
"2019-2020",07,"SMITH COUNTY",212902,"BULLARD ISD","Female","TRADITIONAL ISD/CSD",1338
"2019-2020",07,"SMITH COUNTY",212902,"BULLARD ISD","Male","TRADITIONAL ISD/CSD",1328
"2019-2020",05,"JASPER COUNTY",121903,"BUNA ISD","Female","TRADITIONAL ISD/CSD",758
"2019-2020",05,"JASPER COUNTY",121903,"BUNA ISD","Male","TRADITIONAL ISD/CSD",755
"2019-2020",09,"WICHITA COUNTY",243901,"BURKBURNETT ISD","Female","TRADITIONAL ISD/CSD",1592
"2019-2020",09,"WICHITA COUNTY",243901,"BURKBURNETT ISD","Male","TRADITIONAL ISD/CSD",1671
"2019-2020",05,"NEWTON COUNTY",176901,"BURKEVILLE ISD","Female","TRADITIONAL ISD/CSD",121
"2019-2020",05,"NEWTON COUNTY",176901,"BURKEVILLE ISD","Male","TRADITIONAL ISD/CSD",132
"2019-2020",11,"JOHNSON COUNTY",126902,"BURLESON ISD","Female","TRADITIONAL ISD/CSD",6229
"2019-2020",11,"JOHNSON COUNTY",126902,"BURLESON ISD","Male","TRADITIONAL ISD/CSD",6581
"2019-2020",13,"BURNET COUNTY",027903,"BURNET CISD","Female","TRADITIONAL ISD/CSD",1566
"2019-2020",13,"BURNET COUNTY",027903,"BURNET CISD","Male","TRADITIONAL ISD/CSD",1682
"2019-2020",19,"EL PASO COUNTY",071801,"BURNHAM WOOD CHARTER SCHOOL DISTRI","Female","OPEN ENROLLMENT CHARTER",518
"2019-2020",19,"EL PASO COUNTY",071801,"BURNHAM WOOD CHARTER SCHOOL DISTRI","Male","OPEN ENROLLMENT CHARTER",561
"2019-2020",06,"WASHINGTON COUNTY",239903,"BURTON ISD","Female","TRADITIONAL ISD/CSD",216
"2019-2020",06,"WASHINGTON COUNTY",239903,"BURTON ISD","Male","TRADITIONAL ISD/CSD",263
"2019-2020",16,"POTTER COUNTY",188904,"BUSHLAND ISD","Female","TRADITIONAL ISD/CSD",715
"2019-2020",16,"POTTER COUNTY",188904,"BUSHLAND ISD","Male","TRADITIONAL ISD/CSD",718
"2019-2020",12,"HILL COUNTY",109902,"BYNUM ISD","Female","TRADITIONAL ISD/CSD",101
"2019-2020",12,"HILL COUNTY",109902,"BYNUM ISD","Male","TRADITIONAL ISD/CSD",103
"2019-2020",10,"HUNT COUNTY",116901,"CADDO MILLS ISD","Female","TRADITIONAL ISD/CSD",940
"2019-2020",10,"HUNT COUNTY",116901,"CADDO MILLS ISD","Male","TRADITIONAL ISD/CSD",974
"2019-2020",02,"NUECES COUNTY",178903,"CALALLEN ISD","Female","TRADITIONAL ISD/CSD",1921
"2019-2020",02,"NUECES COUNTY",178903,"CALALLEN ISD","Male","TRADITIONAL ISD/CSD",2169
"2019-2020",06,"BURLESON COUNTY",026901,"CALDWELL ISD","Female","TRADITIONAL ISD/CSD",831
"2019-2020",06,"BURLESON COUNTY",026901,"CALDWELL ISD","Male","TRADITIONAL ISD/CSD",906
"2019-2020",03,"CALHOUN COUNTY",029901,"CALHOUN COUNTY ISD","Female","TRADITIONAL ISD/CSD",1892
"2019-2020",03,"CALHOUN COUNTY",029901,"CALHOUN COUNTY ISD","Male","TRADITIONAL ISD/CSD",1948
"2019-2020",11,"COOKE COUNTY",049905,"CALLISBURG ISD","Female","TRADITIONAL ISD/CSD",575
"2019-2020",11,"COOKE COUNTY",049905,"CALLISBURG ISD","Male","TRADITIONAL ISD/CSD",583
"2019-2020",06,"ROBERTSON COUNTY",198902,"CALVERT ISD","Female","TRADITIONAL ISD/CSD",75
"2019-2020",06,"ROBERTSON COUNTY",198902,"CALVERT ISD","Male","TRADITIONAL ISD/CSD",67
"2019-2020",04,"HARRIS COUNTY",101837,"CALVIN NELMS CHARTER SCHOOLS","Female","OPEN ENROLLMENT CHARTER",152
"2019-2020",04,"HARRIS COUNTY",101837,"CALVIN NELMS CHARTER SCHOOLS","Male","OPEN ENROLLMENT CHARTER",162
"2019-2020",06,"MILAM COUNTY",166901,"CAMERON ISD","Female","TRADITIONAL ISD/CSD",868
"2019-2020",06,"MILAM COUNTY",166901,"CAMERON ISD","Male","TRADITIONAL ISD/CSD",857
"2019-2020",10,"HUNT COUNTY",116910,"CAMPBELL ISD","Female","TRADITIONAL ISD/CSD",140
"2019-2020",10,"HUNT COUNTY",116910,"CAMPBELL ISD","Male","TRADITIONAL ISD/CSD",162
"2019-2020",16,"HEMPHILL COUNTY",106901,"CANADIAN ISD","Female","TRADITIONAL ISD/CSD",430
"2019-2020",16,"HEMPHILL COUNTY",106901,"CANADIAN ISD","Male","TRADITIONAL ISD/CSD",452
"2019-2020",10,"VAN ZANDT COUNTY",234902,"CANTON ISD","Female","TRADITIONAL ISD/CSD",1102
"2019-2020",10,"VAN ZANDT COUNTY",234902,"CANTON ISD","Male","TRADITIONAL ISD/CSD",1097
"2019-2020",19,"EL PASO COUNTY",071907,"CANUTILLO ISD","Female","TRADITIONAL ISD/CSD",3004
"2019-2020",19,"EL PASO COUNTY",071907,"CANUTILLO ISD","Male","TRADITIONAL ISD/CSD",3252
"2019-2020",16,"RANDALL COUNTY",191901,"CANYON ISD","Female","TRADITIONAL ISD/CSD",5063
"2019-2020",16,"RANDALL COUNTY",191901,"CANYON ISD","Male","TRADITIONAL ISD/CSD",5318
"2019-2020",07,"RUSK COUNTY",201913,"CARLISLE ISD","Female","TRADITIONAL ISD/CSD",305
"2019-2020",07,"RUSK COUNTY",201913,"CARLISLE ISD","Male","TRADITIONAL ISD/CSD",319
"2019-2020",20,"DIMMIT COUNTY",064903,"CARRIZO SPRINGS CISD","Female","TRADITIONAL ISD/CSD",1056
"2019-2020",20,"DIMMIT COUNTY",064903,"CARRIZO SPRINGS CISD","Male","TRADITIONAL ISD/CSD",1077
"2019-2020",11,"TARRANT COUNTY",220919,"CARROLL ISD","Female","TRADITIONAL ISD/CSD",4118
"2019-2020",11,"TARRANT COUNTY",220919,"CARROLL ISD","Male","TRADITIONAL ISD/CSD",4407
"2019-2020",10,"DALLAS COUNTY",057903,"CARROLLTON-FARMERS BRANCH ISD","Female","TRADITIONAL ISD/CSD",12314
"2019-2020",10,"DALLAS COUNTY",057903,"CARROLLTON-FARMERS BRANCH ISD","Male","TRADITIONAL ISD/CSD",13297
"2019-2020",07,"PANOLA COUNTY",183902,"CARTHAGE ISD","Female","TRADITIONAL ISD/CSD",1316
"2019-2020",07,"PANOLA COUNTY",183902,"CARTHAGE ISD","Male","TRADITIONAL ISD/CSD",1386
"2019-2020",11,"TARRANT COUNTY",220917,"CASTLEBERRY ISD","Female","TRADITIONAL ISD/CSD",1745
"2019-2020",11,"TARRANT COUNTY",220917,"CASTLEBERRY ISD","Male","TRADITIONAL ISD/CSD",1904
"2019-2020",07,"ANDERSON COUNTY",001902,"CAYUGA ISD","Female","TRADITIONAL ISD/CSD",263
"2019-2020",07,"ANDERSON COUNTY",001902,"CAYUGA ISD","Male","TRADITIONAL ISD/CSD",294
"2019-2020",10,"DALLAS COUNTY",057904,"CEDAR HILL ISD","Female","TRADITIONAL ISD/CSD",3655
"2019-2020",10,"DALLAS COUNTY",057904,"CEDAR HILL ISD","Male","TRADITIONAL ISD/CSD",3970
"2019-2020",13,"TRAVIS COUNTY",227817,"CEDARS INTERNATIONAL ACADEMY","Female","OPEN ENROLLMENT CHARTER",232
"2019-2020",13,"TRAVIS COUNTY",227817,"CEDARS INTERNATIONAL ACADEMY","Male","OPEN ENROLLMENT CHARTER",269
"2019-2020",10,"HUNT COUNTY",116902,"CELESTE ISD","Female","TRADITIONAL ISD/CSD",248
"2019-2020",10,"HUNT COUNTY",116902,"CELESTE ISD","Male","TRADITIONAL ISD/CSD",258
"2019-2020",10,"COLLIN COUNTY",043903,"CELINA ISD","Female","TRADITIONAL ISD/CSD",1370
"2019-2020",10,"COLLIN COUNTY",043903,"CELINA ISD","Male","TRADITIONAL ISD/CSD",1461
"2019-2020",07,"SHELBY COUNTY",210901,"CENTER ISD","Female","TRADITIONAL ISD/CSD",1267
"2019-2020",07,"SHELBY COUNTY",210901,"CENTER ISD","Male","TRADITIONAL ISD/CSD",1395
"2019-2020",20,"KERR COUNTY",133901,"CENTER POINT ISD","Female","TRADITIONAL ISD/CSD",284
"2019-2020",20,"KERR COUNTY",133901,"CENTER POINT ISD","Male","TRADITIONAL ISD/CSD",307
"2019-2020",06,"LEON COUNTY",145902,"CENTERVILLE ISD","Female","TRADITIONAL ISD/CSD",336
"2019-2020",06,"TRINITY COUNTY",228904,"CENTERVILLE ISD","Female","TRADITIONAL ISD/CSD",59
"2019-2020",06,"LEON COUNTY",145902,"CENTERVILLE ISD","Male","TRADITIONAL ISD/CSD",329
"2019-2020",06,"TRINITY COUNTY",228904,"CENTERVILLE ISD","Male","TRADITIONAL ISD/CSD",88
"2019-2020",07,"NACOGDOCHES COUNTY",174908,"CENTRAL HEIGHTS ISD","Female","TRADITIONAL ISD/CSD",601
"2019-2020",07,"NACOGDOCHES COUNTY",174908,"CENTRAL HEIGHTS ISD","Male","TRADITIONAL ISD/CSD",575
"2019-2020",07,"ANGELINA COUNTY",003907,"CENTRAL ISD","Female","TRADITIONAL ISD/CSD",696
"2019-2020",07,"ANGELINA COUNTY",003907,"CENTRAL ISD","Male","TRADITIONAL ISD/CSD",773
"2019-2020",04,"HARRIS COUNTY",101905,"CHANNELVIEW ISD","Female","TRADITIONAL ISD/CSD",4650
"2019-2020",04,"HARRIS COUNTY",101905,"CHANNELVIEW ISD","Male","TRADITIONAL ISD/CSD",5077
"2019-2020",16,"HARTLEY COUNTY",103901,"CHANNING ISD","Female","TRADITIONAL ISD/CSD",82
"2019-2020",16,"HARTLEY COUNTY",103901,"CHANNING ISD","Male","TRADITIONAL ISD/CSD",80
"2019-2020",13,"TRAVIS COUNTY",227814,"CHAPARRAL STAR ACADEMY","Female","OPEN ENROLLMENT CHARTER",197
"2019-2020",13,"TRAVIS COUNTY",227814,"CHAPARRAL STAR ACADEMY","Male","OPEN ENROLLMENT CHARTER",179
"2019-2020",11,"TARRANT COUNTY",220815,"CHAPEL HILL ACADEMY","Female","OPEN ENROLLMENT CHARTER",361
"2019-2020",11,"TARRANT COUNTY",220815,"CHAPEL HILL ACADEMY","Male","OPEN ENROLLMENT CHARTER",373
"2019-2020",07,"SMITH COUNTY",212909,"CHAPEL HILL ISD","Female","TRADITIONAL ISD/CSD",1694
"2019-2020",08,"TITUS COUNTY",225906,"CHAPEL HILL ISD","Female","TRADITIONAL ISD/CSD",527
"2019-2020",07,"SMITH COUNTY",212909,"CHAPEL HILL ISD","Male","TRADITIONAL ISD/CSD",1834
"2019-2020",08,"TITUS COUNTY",225906,"CHAPEL HILL ISD","Male","TRADITIONAL ISD/CSD",529
"2019-2020",20,"ATASCOSA COUNTY",007901,"CHARLOTTE ISD","Female","TRADITIONAL ISD/CSD",214
"2019-2020",20,"ATASCOSA COUNTY",007901,"CHARLOTTE ISD","Male","TRADITIONAL ISD/CSD",238
"2019-2020",15,"SAN SABA COUNTY",206903,"CHEROKEE ISD","Female","TRADITIONAL ISD/CSD",54
"2019-2020",15,"SAN SABA COUNTY",206903,"CHEROKEE ISD","Male","TRADITIONAL ISD/CSD",52
"2019-2020",05,"TYLER COUNTY",229906,"CHESTER ISD","Female","TRADITIONAL ISD/CSD",102
"2019-2020",05,"TYLER COUNTY",229906,"CHESTER ISD","Male","TRADITIONAL ISD/CSD",101
"2019-2020",11,"WISE COUNTY",249904,"CHICO ISD","Female","TRADITIONAL ISD/CSD",289
"2019-2020",11,"WISE COUNTY",249904,"CHICO ISD","Male","TRADITIONAL ISD/CSD",307
"2019-2020",16,"CHILDRESS COUNTY",038901,"CHILDRESS ISD","Female","TRADITIONAL ISD/CSD",505
"2019-2020",16,"CHILDRESS COUNTY",038901,"CHILDRESS ISD","Male","TRADITIONAL ISD/CSD",585
"2019-2020",09,"HARDEMAN COUNTY",099902,"CHILLICOTHE ISD","Female","TRADITIONAL ISD/CSD",98
"2019-2020",09,"HARDEMAN COUNTY",099902,"CHILLICOTHE ISD","Male","TRADITIONAL ISD/CSD",104
"2019-2020",12,"FALLS COUNTY",073901,"CHILTON ISD","Female","TRADITIONAL ISD/CSD",252
"2019-2020",12,"FALLS COUNTY",073901,"CHILTON ISD","Male","TRADITIONAL ISD/CSD",285
"2019-2020",12,"MCLENNAN COUNTY",161920,"CHINA SPRING ISD","Female","TRADITIONAL ISD/CSD",1412
"2019-2020",12,"MCLENNAN COUNTY",161920,"CHINA SPRING ISD","Male","TRADITIONAL ISD/CSD",1517
"2019-2020",07,"NACOGDOCHES COUNTY",174901,"CHIRENO ISD","Female","TRADITIONAL ISD/CSD",192
"2019-2020",07,"NACOGDOCHES COUNTY",174901,"CHIRENO ISD","Male","TRADITIONAL ISD/CSD",192
"2019-2020",08,"LAMAR COUNTY",139905,"CHISUM ISD","Female","TRADITIONAL ISD/CSD",537
"2019-2020",08,"LAMAR COUNTY",139905,"CHISUM ISD","Male","TRADITIONAL ISD/CSD",537
"2019-2020",15,"TOM GREEN COUNTY",226901,"CHRISTOVAL ISD","Female","TRADITIONAL ISD/CSD",253
"2019-2020",15,"TOM GREEN COUNTY",226901,"CHRISTOVAL ISD","Male","TRADITIONAL ISD/CSD",286
"2019-2020",14,"EASTLAND COUNTY",067902,"CISCO ISD","Female","TRADITIONAL ISD/CSD",420
"2019-2020",14,"EASTLAND COUNTY",067902,"CISCO ISD","Male","TRADITIONAL ISD/CSD",425
"2019-2020",09,"WICHITA COUNTY",243906,"CITY VIEW ISD","Female","TRADITIONAL ISD/CSD",517
"2019-2020",09,"WICHITA COUNTY",243906,"CITY VIEW ISD","Male","TRADITIONAL ISD/CSD",555
"2019-2020",10,"DALLAS COUNTY",057841,"CITYSCAPE SCHOOLS","Female","OPEN ENROLLMENT CHARTER",589
"2019-2020",10,"DALLAS COUNTY",057841,"CITYSCAPE SCHOOLS","Male","OPEN ENROLLMENT CHARTER",563
"2019-2020",16,"DONLEY COUNTY",065901,"CLARENDON ISD","Female","TRADITIONAL ISD/CSD",224
"2019-2020",16,"DONLEY COUNTY",065901,"CLARENDON ISD","Male","TRADITIONAL ISD/CSD",229
"2019-2020",08,"RED RIVER COUNTY",194904,"CLARKSVILLE ISD","Female","TRADITIONAL ISD/CSD",256
"2019-2020",08,"RED RIVER COUNTY",194904,"CLARKSVILLE ISD","Male","TRADITIONAL ISD/CSD",274
"2019-2020",16,"ARMSTRONG COUNTY",006902,"CLAUDE ISD","Female","TRADITIONAL ISD/CSD",162
"2019-2020",16,"ARMSTRONG COUNTY",006902,"CLAUDE ISD","Male","TRADITIONAL ISD/CSD",169
"2019-2020",04,"GALVESTON COUNTY",084910,"CLEAR CREEK ISD","Female","TRADITIONAL ISD/CSD",20552
"2019-2020",04,"GALVESTON COUNTY",084910,"CLEAR CREEK ISD","Male","TRADITIONAL ISD/CSD",21836
"2019-2020",11,"JOHNSON COUNTY",126903,"CLEBURNE ISD","Female","TRADITIONAL ISD/CSD",3334
"2019-2020",11,"JOHNSON COUNTY",126903,"CLEBURNE ISD","Male","TRADITIONAL ISD/CSD",3568
"2019-2020",04,"LIBERTY COUNTY",146901,"CLEVELAND ISD","Female","TRADITIONAL ISD/CSD",3612
"2019-2020",04,"LIBERTY COUNTY",146901,"CLEVELAND ISD","Male","TRADITIONAL ISD/CSD",3977
"2019-2020",12,"BOSQUE COUNTY",018901,"CLIFTON ISD","Female","TRADITIONAL ISD/CSD",500
"2019-2020",12,"BOSQUE COUNTY",018901,"CLIFTON ISD","Male","TRADITIONAL ISD/CSD",521
"2019-2020",19,"EL PASO COUNTY",071901,"CLINT ISD","Female","TRADITIONAL ISD/CSD",5471
"2019-2020",19,"EL PASO COUNTY",071901,"CLINT ISD","Male","TRADITIONAL ISD/CSD",5751
"2019-2020",14,"CALLAHAN COUNTY",030902,"CLYDE CISD","Female","TRADITIONAL ISD/CSD",677
"2019-2020",14,"CALLAHAN COUNTY",030902,"CLYDE CISD","Male","TRADITIONAL ISD/CSD",783
"2019-2020",18,"HOWARD COUNTY",114902,"COAHOMA ISD","Female","TRADITIONAL ISD/CSD",581
"2019-2020",18,"HOWARD COUNTY",114902,"COAHOMA ISD","Male","TRADITIONAL ISD/CSD",544
"2019-2020",06,"SAN JACINTO COUNTY",204901,"COLDSPRING-OAKHURST CISD","Female","TRADITIONAL ISD/CSD",752
"2019-2020",06,"SAN JACINTO COUNTY",204901,"COLDSPRING-OAKHURST CISD","Male","TRADITIONAL ISD/CSD",813
"2019-2020",15,"COLEMAN COUNTY",042901,"COLEMAN ISD","Female","TRADITIONAL ISD/CSD",403
"2019-2020",15,"COLEMAN COUNTY",042901,"COLEMAN ISD","Male","TRADITIONAL ISD/CSD",419
"2019-2020",06,"BRAZOS COUNTY",021901,"COLLEGE STATION ISD","Female","TRADITIONAL ISD/CSD",6778
"2019-2020",06,"BRAZOS COUNTY",021901,"COLLEGE STATION ISD","Male","TRADITIONAL ISD/CSD",7158
"2019-2020",10,"GRAYSON COUNTY",091902,"COLLINSVILLE ISD","Female","TRADITIONAL ISD/CSD",229
"2019-2020",10,"GRAYSON COUNTY",091902,"COLLINSVILLE ISD","Male","TRADITIONAL ISD/CSD",293
"2019-2020",05,"TYLER COUNTY",229901,"COLMESNEIL ISD","Female","TRADITIONAL ISD/CSD",236
"2019-2020",05,"TYLER COUNTY",229901,"COLMESNEIL ISD","Male","TRADITIONAL ISD/CSD",254
"2019-2020",14,"MITCHELL COUNTY",168901,"COLORADO ISD","Female","TRADITIONAL ISD/CSD",476
"2019-2020",14,"MITCHELL COUNTY",168901,"COLORADO ISD","Male","TRADITIONAL ISD/CSD",484
"2019-2020",04,"BRAZORIA COUNTY",020907,"COLUMBIA-BRAZORIA ISD","Female","TRADITIONAL ISD/CSD",1498
"2019-2020",04,"BRAZORIA COUNTY",020907,"COLUMBIA-BRAZORIA ISD","Male","TRADITIONAL ISD/CSD",1502
"2019-2020",03,"COLORADO COUNTY",045902,"COLUMBUS ISD","Female","TRADITIONAL ISD/CSD",739
"2019-2020",03,"COLORADO COUNTY",045902,"COLUMBUS ISD","Male","TRADITIONAL ISD/CSD",804
"2019-2020",20,"COMAL COUNTY",046902,"COMAL ISD","Female","TRADITIONAL ISD/CSD",12265
"2019-2020",20,"COMAL COUNTY",046902,"COMAL ISD","Male","TRADITIONAL ISD/CSD",12824
"2019-2020",14,"COMANCHE COUNTY",047901,"COMANCHE ISD","Female","TRADITIONAL ISD/CSD",681
"2019-2020",14,"COMANCHE COUNTY",047901,"COMANCHE ISD","Male","TRADITIONAL ISD/CSD",711
"2019-2020",13,"KENDALL COUNTY",130902,"COMFORT ISD","Female","TRADITIONAL ISD/CSD",536
"2019-2020",13,"KENDALL COUNTY",130902,"COMFORT ISD","Male","TRADITIONAL ISD/CSD",552
"2019-2020",10,"HUNT COUNTY",116903,"COMMERCE ISD","Female","TRADITIONAL ISD/CSD",772
"2019-2020",10,"HUNT COUNTY",116903,"COMMERCE ISD","Male","TRADITIONAL ISD/CSD",752
"2019-2020",10,"COLLIN COUNTY",043918,"COMMUNITY ISD","Female","TRADITIONAL ISD/CSD",1254
"2019-2020",10,"COLLIN COUNTY",043918,"COMMUNITY ISD","Male","TRADITIONAL ISD/CSD",1306
"2019-2020",08,"HOPKINS COUNTY",112908,"COMO-PICKTON CISD","Female","TRADITIONAL ISD/CSD",358
"2019-2020",08,"HOPKINS COUNTY",112908,"COMO-PICKTON CISD","Male","TRADITIONAL ISD/CSD",374
"2019-2020",18,"ECTOR COUNTY",068802,"COMPASS ACADEMY CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",618
"2019-2020",18,"ECTOR COUNTY",068802,"COMPASS ACADEMY CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",616
"2019-2020",20,"BEXAR COUNTY",015838,"COMPASS ROSE ACADEMY","Female","OPEN ENROLLMENT CHARTER",170
"2019-2020",20,"BEXAR COUNTY",015838,"COMPASS ROSE ACADEMY","Male","OPEN ENROLLMENT CHARTER",199
