Fiscal Year,LEA Entity ID,LEA Name,School Entity ID,School Name,Charter,Subgroup,❖ Dropout Percentage Rate
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,All,1.15
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Black/African American,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,ELL Cohort,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Female,0
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Foster Care Cohort,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Hispanic or Latino,1.96
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Homeless Cohort,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Income Eligibility 1 and 2,0
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Male,1.96
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Migrant Cohort,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Military Cohort,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Multiple Races,*
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,Students With Disabilities,7.69
2020,6364,Accelerated Elementary and Secondary Schools,5891,Accelerated Learning Laboratory,Y,White,0
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,All,0
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Black/African American,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,ELL Cohort,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Female,0
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Foster Care Cohort,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Hispanic or Latino,0
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Homeless Cohort,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Income Eligibility 1 and 2,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Male,0
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Migrant Cohort,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Military Cohort,*
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,Students With Disabilities,0
2020,4325,Acclaim Charter School,5496,ACCLAIM Academy,Y,White,0
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,All,0.87
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,American Indian or Alaska Native,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,ELL Cohort,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Female,0
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Foster Care Cohort,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Hispanic or Latino,1.85
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Homeless Cohort,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Income Eligibility 1 and 2,0
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Male,1.82
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Migrant Cohort,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Military Cohort,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Multiple Races,*
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,Students With Disabilities,7.14
2020,79437,Acorn Montessori Charter School,79438,Acorn Montessori Charter School,Y,White,0
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,All,0
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,American Indian or Alaska Native,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Asian,0
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Black/African American,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,ELL Cohort,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Female,0
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Foster Care Cohort,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Hispanic or Latino,0
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Homeless Cohort,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Income Eligibility 1 and 2,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Male,0
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Migrant Cohort,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Military Cohort,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Multiple Races,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,Students With Disabilities,*
2020,90138,"Choice Academies, Inc.",90139,Adams Traditional Academy,Y,White,0
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,All,2.08
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,American Indian or Alaska Native,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Black/African American,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,ELL Cohort,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Female,0
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Foster Care Cohort,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Hispanic or Latino,0
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Homeless Cohort,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Income Eligibility 1 and 2,5.88
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Male,4.35
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Migrant Cohort,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Military Cohort,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Multiple Races,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,Students With Disabilities,*
2020,81123,"Educational Impact, Inc.",87415,Adventure School,Y,White,0
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,All,1.16
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,American Indian or Alaska Native,*
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Asian,4.17
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Black/African American,0.85
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,ELL Cohort,2.24
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Female,1.03
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Foster Care Cohort,0
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Hispanic or Latino,1.35
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Homeless Cohort,4.35
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Income Eligibility 1 and 2,1.18
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Male,1.28
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Migrant Cohort,*
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Military Cohort,*
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Multiple Races,0
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Native Hawaiian or Pacific Islander,0
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,Students With Disabilities,2.52
2020,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,White,0.82
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,All,0
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Asian,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,ELL Cohort,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Female,0
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Foster Care Cohort,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Hispanic or Latino,0
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Homeless Cohort,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Income Eligibility 1 and 2,0
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Male,0
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Migrant Cohort,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Military Cohort,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Multiple Races,*
2020,4249,Aguila Elementary District,5187,Aguila Elementary School,N,Students With Disabilities,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,All,1.64
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,American Indian or Alaska Native,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,ELL Cohort,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Female,0
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Foster Care Cohort,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Hispanic or Latino,1.89
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Homeless Cohort,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Income Eligibility 1 and 2,0
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Male,3.45
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Migrant Cohort,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Military Cohort,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,Students With Disabilities,*
2020,92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,White,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,All,3.45
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,American Indian or Alaska Native,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Asian,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Black/African American,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,ELL Cohort,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Female,2.22
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Foster Care Cohort,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Hispanic or Latino,0
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Homeless Cohort,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Income Eligibility 1 and 2,0
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Male,4.76
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Migrant Cohort,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Military Cohort,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Multiple Races,*
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,Students With Disabilities,0
2020,4409,Ajo Unified District,5831,Ajo Elementary School,N,White,0
2020,4409,Ajo Unified District,6292,Ajo High School,N,All,2.55
2020,4409,Ajo Unified District,6292,Ajo High School,N,American Indian or Alaska Native,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,Asian,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,ELL Cohort,5.41
2020,4409,Ajo Unified District,6292,Ajo High School,N,Female,2.41
2020,4409,Ajo Unified District,6292,Ajo High School,N,Foster Care Cohort,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,Hispanic or Latino,1.75
2020,4409,Ajo Unified District,6292,Ajo High School,N,Homeless Cohort,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,Income Eligibility 1 and 2,2.15
2020,4409,Ajo Unified District,6292,Ajo High School,N,Male,2.7
2020,4409,Ajo Unified District,6292,Ajo High School,N,Migrant Cohort,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,Military Cohort,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,Multiple Races,*
2020,4409,Ajo Unified District,6292,Ajo High School,N,Students With Disabilities,0
2020,4409,Ajo Unified District,6292,Ajo High School,N,White,0
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,All,7.51
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,American Indian or Alaska Native,7.77
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Asian,*
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,ELL Cohort,0
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Female,7.5
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Foster Care Cohort,*
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Hispanic or Latino,*
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Homeless Cohort,16.98
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Income Eligibility 1 and 2,6.56
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Male,7.52
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Migrant Cohort,*
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Military Cohort,*
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Multiple Races,0
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Native Hawaiian or Pacific Islander,*
2020,4394,Whiteriver Unified District,5637,Alchesay High School,N,Students With Disabilities,8.99
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,All,3.23
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,American Indian or Alaska Native,1.89
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Asian,2.54
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Black/African American,2.46
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,ELL Cohort,4.41
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Female,2.55
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Foster Care Cohort,5.56
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Hispanic or Latino,3.28
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Homeless Cohort,6.67
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Income Eligibility 1 and 2,3
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Male,3.84
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Migrant Cohort,*
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Military Cohort,*
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Multiple Races,3.75
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Native Hawaiian or Pacific Islander,*
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,Students With Disabilities,3.86
2020,4286,Phoenix Union High School District,5436,Alhambra High School,N,White,4.67
2020,4280,Alhambra Elementary District,5381,Alhambra Traditional School,N,All,0
2020,4280,Alhambra Elementary District,5381,Alhambra Traditional School,N,American Indian or Alaska Native,*
2020,4280,Alhambra Elementary District,5381,Alhambra Traditional School,N,Asian,*
2020,4280,Alhambra Elementary District,5381,Alhambra Traditional School,N,Black/African American,0
