"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2015-2016",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Female",296
"2015-2016",20,"KINNEY COUNTY","BRACKETT ISD",136901,"TRADITIONAL ISD/CSD","Male",319
"2015-2016",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Female",559
"2015-2016",15,"MCCULLOCH COUNTY","BRADY ISD",160901,"TRADITIONAL ISD/CSD","Male",719
"2015-2016",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Female",399
"2015-2016",06,"AUSTIN COUNTY","BRAZOS ISD",008903,"TRADITIONAL ISD/CSD","Male",397
"2015-2016",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Female",115
"2015-2016",11,"SOMERVELL COUNTY","BRAZOS RIVER CHARTER SCHOOL",213801,"OPEN ENROLLMENT CHARTER","Male",131
"2015-2016",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Female",209
"2015-2016",06,"BRAZOS COUNTY","BRAZOS SCHOOL FOR INQUIRY & CREATI",021803,"OPEN ENROLLMENT CHARTER","Male",208
"2015-2016",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Female",5952
"2015-2016",04,"BRAZORIA COUNTY","BRAZOSPORT ISD",020905,"TRADITIONAL ISD/CSD","Male",6390
"2015-2016",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Female",720
"2015-2016",14,"STEPHENS COUNTY","BRECKENRIDGE ISD",215901,"TRADITIONAL ISD/CSD","Male",764
"2015-2016",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Female",221
"2015-2016",06,"ROBERTSON COUNTY","BREMOND ISD",198901,"TRADITIONAL ISD/CSD","Male",251
"2015-2016",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Female",2340
"2015-2016",06,"WASHINGTON COUNTY","BRENHAM ISD",239901,"TRADITIONAL ISD/CSD","Male",2633
"2015-2016",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Female",1397
"2015-2016",05,"ORANGE COUNTY","BRIDGE CITY ISD",181901,"TRADITIONAL ISD/CSD","Male",1490
"2015-2016",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Female",1007
"2015-2016",11,"WISE COUNTY","BRIDGEPORT ISD",249903,"TRADITIONAL ISD/CSD","Male",1085
"2015-2016",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Female",192
"2015-2016",07,"SAN AUGUSTINE COUNTY","BROADDUS ISD",203902,"TRADITIONAL ISD/CSD","Male",217
"2015-2016",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Female",606
"2015-2016",11,"PARKER COUNTY","BROCK ISD",184909,"TRADITIONAL ISD/CSD","Male",693
"2015-2016",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Female",140
"2015-2016",15,"COKE COUNTY","BRONTE ISD",041901,"TRADITIONAL ISD/CSD","Male",122
"2015-2016",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Female",222
"2015-2016",05,"JASPER COUNTY","BROOKELAND ISD",121902,"TRADITIONAL ISD/CSD","Male",195
"2015-2016",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Female",94
"2015-2016",15,"BROWN COUNTY","BROOKESMITH ISD",025908,"TRADITIONAL ISD/CSD","Male",77
"2015-2016",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Female",876
"2015-2016",20,"BEXAR COUNTY","BROOKS ACADEMY OF SCIENCE AND ENGI",015830,"OPEN ENROLLMENT CHARTER","Male",909
"2015-2016",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Female",745
"2015-2016",02,"BROOKS COUNTY","BROOKS COUNTY ISD",024901,"TRADITIONAL ISD/CSD","Male",797
"2015-2016",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Female",921
"2015-2016",17,"TERRY COUNTY","BROWNFIELD ISD",223901,"TRADITIONAL ISD/CSD","Male",955
"2015-2016",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Female",1339
"2015-2016",07,"HENDERSON COUNTY","BROWNSBORO ISD",107902,"TRADITIONAL ISD/CSD","Male",1378
"2015-2016",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Female",23336
"2015-2016",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"TRADITIONAL ISD/CSD","Male",24413
"2015-2016",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Female",1821
"2015-2016",15,"BROWN COUNTY","BROWNWOOD ISD",025902,"TRADITIONAL ISD/CSD","Male",1884
"2015-2016",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Female",394
"2015-2016",12,"MCLENNAN COUNTY","BRUCEVILLE-EDDY ISD",161919,"TRADITIONAL ISD/CSD","Male",377
"2015-2016",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Female",7927
"2015-2016",06,"BRAZOS COUNTY","BRYAN ISD",021902,"TRADITIONAL ISD/CSD","Male",8237
"2015-2016",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Female",142
"2015-2016",09,"JACK COUNTY","BRYSON ISD",119901,"TRADITIONAL ISD/CSD","Male",121
"2015-2016",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Female",78
"2015-2016",06,"MILAM COUNTY","BUCKHOLTS ISD",166907,"TRADITIONAL ISD/CSD","Male",81
"2015-2016",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Female",111
"2015-2016",18,"PECOS COUNTY","BUENA VISTA ISD",186901,"TRADITIONAL ISD/CSD","Male",100
"2015-2016",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Female",452
"2015-2016",06,"LEON COUNTY","BUFFALO ISD",145901,"TRADITIONAL ISD/CSD","Male",474
"2015-2016",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Female",1199
"2015-2016",07,"SMITH COUNTY","BULLARD ISD",212902,"TRADITIONAL ISD/CSD","Male",1288
"2015-2016",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Female",720
"2015-2016",05,"JASPER COUNTY","BUNA ISD",121903,"TRADITIONAL ISD/CSD","Male",737
"2015-2016",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Female",1641
"2015-2016",09,"WICHITA COUNTY","BURKBURNETT ISD",243901,"TRADITIONAL ISD/CSD","Male",1691
"2015-2016",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Female",140
"2015-2016",05,"NEWTON COUNTY","BURKEVILLE ISD",176901,"TRADITIONAL ISD/CSD","Male",152
"2015-2016",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Female",5454
"2015-2016",11,"JOHNSON COUNTY","BURLESON ISD",126902,"TRADITIONAL ISD/CSD","Male",5931
"2015-2016",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Female",1524
"2015-2016",13,"BURNET COUNTY","BURNET CISD",027903,"TRADITIONAL ISD/CSD","Male",1616
"2015-2016",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Female",548
"2015-2016",19,"EL PASO COUNTY","BURNHAM WOOD CHARTER SCHOOL DISTRI",071801,"OPEN ENROLLMENT CHARTER","Male",483
"2015-2016",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Female",193
"2015-2016",06,"WASHINGTON COUNTY","BURTON ISD",239903,"TRADITIONAL ISD/CSD","Male",208
"2015-2016",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Female",754
"2015-2016",16,"POTTER COUNTY","BUSHLAND ISD",188904,"TRADITIONAL ISD/CSD","Male",789
"2015-2016",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Female",109
"2015-2016",12,"HILL COUNTY","BYNUM ISD",109902,"TRADITIONAL ISD/CSD","Male",103
"2015-2016",04,"HARRIS COUNTY","C O R E ACADEMY",101869,"OPEN ENROLLMENT CHARTER","Female",267
"2015-2016",04,"HARRIS COUNTY","C O R E ACADEMY",101869,"OPEN ENROLLMENT CHARTER","Male",242
"2015-2016",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Female",815
"2015-2016",10,"HUNT COUNTY","CADDO MILLS ISD",116901,"TRADITIONAL ISD/CSD","Male",866
"2015-2016",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Female",1893
"2015-2016",02,"NUECES COUNTY","CALALLEN ISD",178903,"TRADITIONAL ISD/CSD","Male",2148
"2015-2016",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Female",853
"2015-2016",06,"BURLESON COUNTY","CALDWELL ISD",026901,"TRADITIONAL ISD/CSD","Male",942
"2015-2016",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Female",2026
"2015-2016",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"TRADITIONAL ISD/CSD","Male",2153
"2015-2016",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Female",574
"2015-2016",11,"COOKE COUNTY","CALLISBURG ISD",049905,"TRADITIONAL ISD/CSD","Male",562
"2015-2016",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Female",80
"2015-2016",06,"ROBERTSON COUNTY","CALVERT ISD",198902,"TRADITIONAL ISD/CSD","Male",76
"2015-2016",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Female",190
"2015-2016",04,"HARRIS COUNTY","CALVIN NELMS CHARTER SCHOOLS",101837,"OPEN ENROLLMENT CHARTER","Male",117
"2015-2016",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Female",845
"2015-2016",06,"MILAM COUNTY","CAMERON ISD",166901,"TRADITIONAL ISD/CSD","Male",910
"2015-2016",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Female",184
"2015-2016",10,"HUNT COUNTY","CAMPBELL ISD",116910,"TRADITIONAL ISD/CSD","Male",170
"2015-2016",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Female",516
"2015-2016",16,"HEMPHILL COUNTY","CANADIAN ISD",106901,"TRADITIONAL ISD/CSD","Male",524
"2015-2016",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Female",1042
"2015-2016",10,"VAN ZANDT COUNTY","CANTON ISD",234902,"TRADITIONAL ISD/CSD","Male",1081
"2015-2016",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Female",2894
"2015-2016",19,"EL PASO COUNTY","CANUTILLO ISD",071907,"TRADITIONAL ISD/CSD","Male",3118
"2015-2016",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Female",4601
"2015-2016",16,"RANDALL COUNTY","CANYON ISD",191901,"TRADITIONAL ISD/CSD","Male",5014
"2015-2016",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Female",321
"2015-2016",07,"RUSK COUNTY","CARLISLE ISD",201913,"TRADITIONAL ISD/CSD","Male",319
"2015-2016",20,"BEXAR COUNTY","CARPE DIEM SCHOOLS",015837,"OPEN ENROLLMENT CHARTER","Female",125
"2015-2016",20,"BEXAR COUNTY","CARPE DIEM SCHOOLS",015837,"OPEN ENROLLMENT CHARTER","Male",119
"2015-2016",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Female",1170
"2015-2016",20,"DIMMIT COUNTY","CARRIZO SPRINGS CISD",064903,"TRADITIONAL ISD/CSD","Male",1144
"2015-2016",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Female",3883
"2015-2016",11,"TARRANT COUNTY","CARROLL ISD",220919,"TRADITIONAL ISD/CSD","Male",4185
"2015-2016",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Female",12486
"2015-2016",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"TRADITIONAL ISD/CSD","Male",13310
"2015-2016",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Female",1300
"2015-2016",07,"PANOLA COUNTY","CARTHAGE ISD",183902,"TRADITIONAL ISD/CSD","Male",1412
"2015-2016",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Female",1960
"2015-2016",11,"TARRANT COUNTY","CASTLEBERRY ISD",220917,"TRADITIONAL ISD/CSD","Male",2086
"2015-2016",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Female",260
"2015-2016",07,"ANDERSON COUNTY","CAYUGA ISD",001902,"TRADITIONAL ISD/CSD","Male",310
"2015-2016",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Female",3866
"2015-2016",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"TRADITIONAL ISD/CSD","Male",4154
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Female",202
"2015-2016",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"OPEN ENROLLMENT CHARTER","Male",188
"2015-2016",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Female",240
"2015-2016",10,"HUNT COUNTY","CELESTE ISD",116902,"TRADITIONAL ISD/CSD","Male",259
"2015-2016",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Female",1128
"2015-2016",10,"COLLIN COUNTY","CELINA ISD",043903,"TRADITIONAL ISD/CSD","Male",1225
"2015-2016",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Female",1352
"2015-2016",07,"SHELBY COUNTY","CENTER ISD",210901,"TRADITIONAL ISD/CSD","Male",1459
"2015-2016",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Female",273
"2015-2016",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Male",296
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Female",326
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Female",61
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Male",346
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Male",64
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Female",558
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Male",587
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Female",751
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Male",832
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Female",4459
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Male",4876
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Female",85
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Male",74
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Female",200
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Male",157
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Female",268
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Male",238
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Female",1757
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Female",488
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Male",1851
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Male",498
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Female",245
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Male",254
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Female",52
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Male",58
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Female",83
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Male",94
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Female",311
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Male",305
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Female",393
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Male",390
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Female",536
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Male",599
"2015-2016",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Female",91
"2015-2016",09,"HARDEMAN COUNTY","CHILLICOTHE ISD",099902,"TRADITIONAL ISD/CSD","Male",105
"2015-2016",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Female",240
"2015-2016",12,"FALLS COUNTY","CHILTON ISD",073901,"TRADITIONAL ISD/CSD","Male",257
"2015-2016",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Female",1216
"2015-2016",12,"MCLENNAN COUNTY","CHINA SPRING ISD",161920,"TRADITIONAL ISD/CSD","Male",1388
"2015-2016",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Female",192
"2015-2016",07,"NACOGDOCHES COUNTY","CHIRENO ISD",174901,"TRADITIONAL ISD/CSD","Male",192
"2015-2016",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Female",468
"2015-2016",08,"LAMAR COUNTY","CHISUM ISD",139905,"TRADITIONAL ISD/CSD","Male",482
"2015-2016",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Female",240
"2015-2016",15,"TOM GREEN COUNTY","CHRISTOVAL ISD",226901,"TRADITIONAL ISD/CSD","Male",248
"2015-2016",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Female",433
"2015-2016",14,"EASTLAND COUNTY","CISCO ISD",067902,"TRADITIONAL ISD/CSD","Male",437
"2015-2016",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Female",500
"2015-2016",09,"WICHITA COUNTY","CITY VIEW ISD",243906,"TRADITIONAL ISD/CSD","Male",526
"2015-2016",10,"DALLAS COUNTY","CITYSCAPE SCHOOLS",057841,"OPEN ENROLLMENT CHARTER","Female",281
"2015-2016",10,"DALLAS COUNTY","CITYSCAPE SCHOOLS",057841,"OPEN ENROLLMENT CHARTER","Male",239
"2015-2016",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Female",252
"2015-2016",16,"DONLEY COUNTY","CLARENDON ISD",065901,"TRADITIONAL ISD/CSD","Male",229
"2015-2016",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Female",263
"2015-2016",08,"RED RIVER COUNTY","CLARKSVILLE ISD",194904,"TRADITIONAL ISD/CSD","Male",265
"2015-2016",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Female",174
"2015-2016",16,"ARMSTRONG COUNTY","CLAUDE ISD",006902,"TRADITIONAL ISD/CSD","Male",179
"2015-2016",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Female",20088
"2015-2016",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"TRADITIONAL ISD/CSD","Male",21138
"2015-2016",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Female",3228
"2015-2016",11,"JOHNSON COUNTY","CLEBURNE ISD",126903,"TRADITIONAL ISD/CSD","Male",3463
"2015-2016",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Female",1984
"2015-2016",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"TRADITIONAL ISD/CSD","Male",2156
"2015-2016",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Female",464
"2015-2016",12,"BOSQUE COUNTY","CLIFTON ISD",018901,"TRADITIONAL ISD/CSD","Male",502
"2015-2016",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Female",5781
"2015-2016",19,"EL PASO COUNTY","CLINT ISD",071901,"TRADITIONAL ISD/CSD","Male",5931
"2015-2016",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Female",710
"2015-2016",14,"CALLAHAN COUNTY","CLYDE CISD",030902,"TRADITIONAL ISD/CSD","Male",756
"2015-2016",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Female",479
"2015-2016",18,"HOWARD COUNTY","COAHOMA ISD",114902,"TRADITIONAL ISD/CSD","Male",438
"2015-2016",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Female",690
"2015-2016",06,"SAN JACINTO COUNTY","COLDSPRING-OAKHURST CISD",204901,"TRADITIONAL ISD/CSD","Male",808
"2015-2016",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Female",441
"2015-2016",15,"COLEMAN COUNTY","COLEMAN ISD",042901,"TRADITIONAL ISD/CSD","Male",477
"2015-2016",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Female",6381
"2015-2016",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"TRADITIONAL ISD/CSD","Male",6640
"2015-2016",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Female",262
"2015-2016",10,"GRAYSON COUNTY","COLLINSVILLE ISD",091902,"TRADITIONAL ISD/CSD","Male",278
"2015-2016",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Female",229
"2015-2016",05,"TYLER COUNTY","COLMESNEIL ISD",229901,"TRADITIONAL ISD/CSD","Male",195
"2015-2016",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Female",508
"2015-2016",14,"MITCHELL COUNTY","COLORADO ISD",168901,"TRADITIONAL ISD/CSD","Male",505
"2015-2016",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Female",1510
"2015-2016",04,"BRAZORIA COUNTY","COLUMBIA-BRAZORIA ISD",020907,"TRADITIONAL ISD/CSD","Male",1554
"2015-2016",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Female",750
"2015-2016",03,"COLORADO COUNTY","COLUMBUS ISD",045902,"TRADITIONAL ISD/CSD","Male",847
"2015-2016",13,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Female",10228
"2015-2016",13,"COMAL COUNTY","COMAL ISD",046902,"TRADITIONAL ISD/CSD","Male",10935
"2015-2016",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Female",651
"2015-2016",14,"COMANCHE COUNTY","COMANCHE ISD",047901,"TRADITIONAL ISD/CSD","Male",686
"2015-2016",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Female",543
"2015-2016",13,"KENDALL COUNTY","COMFORT ISD",130902,"TRADITIONAL ISD/CSD","Male",571
"2015-2016",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Female",820
"2015-2016",10,"HUNT COUNTY","COMMERCE ISD",116903,"TRADITIONAL ISD/CSD","Male",784
"2015-2016",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Female",937
"2015-2016",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"TRADITIONAL ISD/CSD","Male",982
"2015-2016",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Female",367
"2015-2016",08,"HOPKINS COUNTY","COMO-PICKTON CISD",112908,"TRADITIONAL ISD/CSD","Male",392
"2015-2016",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Female",335
"2015-2016",18,"ECTOR COUNTY","COMPASS ACADEMY CHARTER SCHOOL",068802,"OPEN ENROLLMENT CHARTER","Male",338
"2015-2016",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Female",47
"2015-2016",04,"HARRIS COUNTY","COMQUEST ACADEMY",101842,"OPEN ENROLLMENT CHARTER","Male",36
"2015-2016",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Female",104
"2015-2016",15,"VAL VERDE COUNTY","COMSTOCK ISD",233903,"TRADITIONAL ISD/CSD","Male",86
