T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2018-2019",08,"BOWIE COUNTY",019914,"LEARY ISD","MALE","TRADITIONAL ISD/CSD",59
"2018-2019",04,"BRAZORIA COUNTY",020901,"ALVIN ISD","FEMALE","TRADITIONAL ISD/CSD",12561
"2018-2019",04,"BRAZORIA COUNTY",020901,"ALVIN ISD","MALE","TRADITIONAL ISD/CSD",13384
"2018-2019",04,"BRAZORIA COUNTY",020902,"ANGLETON ISD","FEMALE","TRADITIONAL ISD/CSD",3237
"2018-2019",04,"BRAZORIA COUNTY",020902,"ANGLETON ISD","MALE","TRADITIONAL ISD/CSD",3530
"2018-2019",04,"BRAZORIA COUNTY",020904,"DANBURY ISD","FEMALE","TRADITIONAL ISD/CSD",383
"2018-2019",04,"BRAZORIA COUNTY",020904,"DANBURY ISD","MALE","TRADITIONAL ISD/CSD",418
"2018-2019",04,"BRAZORIA COUNTY",020905,"BRAZOSPORT ISD","FEMALE","TRADITIONAL ISD/CSD",5992
"2018-2019",04,"BRAZORIA COUNTY",020905,"BRAZOSPORT ISD","MALE","TRADITIONAL ISD/CSD",6425
"2018-2019",04,"BRAZORIA COUNTY",020906,"SWEENY ISD","FEMALE","TRADITIONAL ISD/CSD",942
"2018-2019",04,"BRAZORIA COUNTY",020906,"SWEENY ISD","MALE","TRADITIONAL ISD/CSD",1036
"2018-2019",04,"BRAZORIA COUNTY",020907,"COLUMBIA-BRAZORIA ISD","FEMALE","TRADITIONAL ISD/CSD",1495
"2018-2019",04,"BRAZORIA COUNTY",020907,"COLUMBIA-BRAZORIA ISD","MALE","TRADITIONAL ISD/CSD",1542
"2018-2019",04,"BRAZORIA COUNTY",020908,"PEARLAND ISD","FEMALE","TRADITIONAL ISD/CSD",10392
"2018-2019",04,"BRAZORIA COUNTY",020908,"PEARLAND ISD","MALE","TRADITIONAL ISD/CSD",11214
"2018-2019",04,"BRAZORIA COUNTY",020910,"DAMON ISD","FEMALE","TRADITIONAL ISD/CSD",80
"2018-2019",04,"BRAZORIA COUNTY",020910,"DAMON ISD","MALE","TRADITIONAL ISD/CSD",76
"2018-2019",06,"BRAZOS COUNTY",021803,"BRAZOS SCHOOL FOR INQUIRY & CREATI","FEMALE","OPEN ENROLLMENT CHARTER",211
"2018-2019",06,"BRAZOS COUNTY",021803,"BRAZOS SCHOOL FOR INQUIRY & CREATI","MALE","OPEN ENROLLMENT CHARTER",200
"2018-2019",06,"BRAZOS COUNTY",021805,"ARROW ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",353
"2018-2019",06,"BRAZOS COUNTY",021805,"ARROW ACADEMY","MALE","OPEN ENROLLMENT CHARTER",353
"2018-2019",06,"BRAZOS COUNTY",021901,"COLLEGE STATION ISD","FEMALE","TRADITIONAL ISD/CSD",6619
"2018-2019",06,"BRAZOS COUNTY",021901,"COLLEGE STATION ISD","MALE","TRADITIONAL ISD/CSD",6921
"2018-2019",06,"BRAZOS COUNTY",021902,"BRYAN ISD","FEMALE","TRADITIONAL ISD/CSD",7753
"2018-2019",06,"BRAZOS COUNTY",021902,"BRYAN ISD","MALE","TRADITIONAL ISD/CSD",8185
"2018-2019",18,"BREWSTER COUNTY",022004,"TERLINGUA CSD","FEMALE","TRADITIONAL ISD/CSD",60
"2018-2019",18,"BREWSTER COUNTY",022004,"TERLINGUA CSD","MALE","TRADITIONAL ISD/CSD",41
"2018-2019",18,"BREWSTER COUNTY",022901,"ALPINE ISD","FEMALE","TRADITIONAL ISD/CSD",491
"2018-2019",18,"BREWSTER COUNTY",022901,"ALPINE ISD","MALE","TRADITIONAL ISD/CSD",523
"2018-2019",18,"BREWSTER COUNTY",022902,"MARATHON ISD","FEMALE","TRADITIONAL ISD/CSD",28
"2018-2019",18,"BREWSTER COUNTY",022902,"MARATHON ISD","MALE","TRADITIONAL ISD/CSD",27
"2018-2019",18,"BREWSTER COUNTY",022903,"SAN VICENTE ISD","FEMALE","TRADITIONAL ISD/CSD",9
"2018-2019",18,"BREWSTER COUNTY",022903,"SAN VICENTE ISD","MALE","TRADITIONAL ISD/CSD",4
"2018-2019",16,"BRISCOE COUNTY",023902,"SILVERTON ISD","FEMALE","TRADITIONAL ISD/CSD",77
"2018-2019",16,"BRISCOE COUNTY",023902,"SILVERTON ISD","MALE","TRADITIONAL ISD/CSD",114
"2018-2019",02,"BROOKS COUNTY",024901,"BROOKS COUNTY ISD","FEMALE","TRADITIONAL ISD/CSD",770
"2018-2019",02,"BROOKS COUNTY",024901,"BROOKS COUNTY ISD","MALE","TRADITIONAL ISD/CSD",798
"2018-2019",15,"BROWN COUNTY",025901,"BANGS ISD","FEMALE","TRADITIONAL ISD/CSD",413
"2018-2019",15,"BROWN COUNTY",025901,"BANGS ISD","MALE","TRADITIONAL ISD/CSD",489
"2018-2019",15,"BROWN COUNTY",025902,"BROWNWOOD ISD","FEMALE","TRADITIONAL ISD/CSD",1799
"2018-2019",15,"BROWN COUNTY",025902,"BROWNWOOD ISD","MALE","TRADITIONAL ISD/CSD",1856
"2018-2019",15,"BROWN COUNTY",025904,"BLANKET ISD","FEMALE","TRADITIONAL ISD/CSD",74
"2018-2019",15,"BROWN COUNTY",025904,"BLANKET ISD","MALE","TRADITIONAL ISD/CSD",93
"2018-2019",15,"BROWN COUNTY",025905,"MAY ISD","FEMALE","TRADITIONAL ISD/CSD",114
"2018-2019",15,"BROWN COUNTY",025905,"MAY ISD","MALE","TRADITIONAL ISD/CSD",152
"2018-2019",15,"BROWN COUNTY",025906,"ZEPHYR ISD","FEMALE","TRADITIONAL ISD/CSD",110
"2018-2019",15,"BROWN COUNTY",025906,"ZEPHYR ISD","MALE","TRADITIONAL ISD/CSD",108
"2018-2019",15,"BROWN COUNTY",025908,"BROOKESMITH ISD","FEMALE","TRADITIONAL ISD/CSD",91
"2018-2019",15,"BROWN COUNTY",025908,"BROOKESMITH ISD","MALE","TRADITIONAL ISD/CSD",74
"2018-2019",15,"BROWN COUNTY",025909,"EARLY ISD","FEMALE","TRADITIONAL ISD/CSD",594
"2018-2019",15,"BROWN COUNTY",025909,"EARLY ISD","MALE","TRADITIONAL ISD/CSD",598
"2018-2019",06,"BURLESON COUNTY",026901,"CALDWELL ISD","FEMALE","TRADITIONAL ISD/CSD",844
"2018-2019",06,"BURLESON COUNTY",026901,"CALDWELL ISD","MALE","TRADITIONAL ISD/CSD",918
"2018-2019",06,"BURLESON COUNTY",026902,"SOMERVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",270
"2018-2019",06,"BURLESON COUNTY",026902,"SOMERVILLE ISD","MALE","TRADITIONAL ISD/CSD",259
"2018-2019",06,"BURLESON COUNTY",026903,"SNOOK ISD","FEMALE","TRADITIONAL ISD/CSD",250
"2018-2019",06,"BURLESON COUNTY",026903,"SNOOK ISD","MALE","TRADITIONAL ISD/CSD",263
"2018-2019",13,"BURNET COUNTY",027903,"BURNET CISD","FEMALE","TRADITIONAL ISD/CSD",1515
"2018-2019",13,"BURNET COUNTY",027903,"BURNET CISD","MALE","TRADITIONAL ISD/CSD",1686
"2018-2019",13,"BURNET COUNTY",027904,"MARBLE FALLS ISD","FEMALE","TRADITIONAL ISD/CSD",2003
"2018-2019",13,"BURNET COUNTY",027904,"MARBLE FALLS ISD","MALE","TRADITIONAL ISD/CSD",2267
"2018-2019",13,"CALDWELL COUNTY",028902,"LOCKHART ISD","FEMALE","TRADITIONAL ISD/CSD",3058
"2018-2019",13,"CALDWELL COUNTY",028902,"LOCKHART ISD","MALE","TRADITIONAL ISD/CSD",3060
"2018-2019",13,"CALDWELL COUNTY",028903,"LULING ISD","FEMALE","TRADITIONAL ISD/CSD",698
"2018-2019",13,"CALDWELL COUNTY",028903,"LULING ISD","MALE","TRADITIONAL ISD/CSD",705
"2018-2019",13,"CALDWELL COUNTY",028906,"PRAIRIE LEA ISD","FEMALE","TRADITIONAL ISD/CSD",94
"2018-2019",13,"CALDWELL COUNTY",028906,"PRAIRIE LEA ISD","MALE","TRADITIONAL ISD/CSD",122
"2018-2019",03,"CALHOUN COUNTY",029901,"CALHOUN COUNTY ISD","FEMALE","TRADITIONAL ISD/CSD",1869
"2018-2019",03,"CALHOUN COUNTY",029901,"CALHOUN COUNTY ISD","MALE","TRADITIONAL ISD/CSD",1977
"2018-2019",14,"CALLAHAN COUNTY",030901,"CROSS PLAINS ISD","FEMALE","TRADITIONAL ISD/CSD",156
"2018-2019",14,"CALLAHAN COUNTY",030901,"CROSS PLAINS ISD","MALE","TRADITIONAL ISD/CSD",184
"2018-2019",14,"CALLAHAN COUNTY",030902,"CLYDE CISD","FEMALE","TRADITIONAL ISD/CSD",676
"2018-2019",14,"CALLAHAN COUNTY",030902,"CLYDE CISD","MALE","TRADITIONAL ISD/CSD",779
"2018-2019",14,"CALLAHAN COUNTY",030903,"BAIRD ISD","FEMALE","TRADITIONAL ISD/CSD",119
"2018-2019",14,"CALLAHAN COUNTY",030903,"BAIRD ISD","MALE","TRADITIONAL ISD/CSD",164
"2018-2019",14,"CALLAHAN COUNTY",030906,"EULA ISD","FEMALE","TRADITIONAL ISD/CSD",227
"2018-2019",14,"CALLAHAN COUNTY",030906,"EULA ISD","MALE","TRADITIONAL ISD/CSD",214
"2018-2019",01,"CAMERON COUNTY",031901,"BROWNSVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",21814
"2018-2019",01,"CAMERON COUNTY",031901,"BROWNSVILLE ISD","MALE","TRADITIONAL ISD/CSD",22588
"2018-2019",01,"CAMERON COUNTY",031903,"HARLINGEN CISD","FEMALE","TRADITIONAL ISD/CSD",8954
"2018-2019",01,"CAMERON COUNTY",031903,"HARLINGEN CISD","MALE","TRADITIONAL ISD/CSD",9666
"2018-2019",01,"CAMERON COUNTY",031905,"LA FERIA ISD","FEMALE","TRADITIONAL ISD/CSD",1628
"2018-2019",01,"CAMERON COUNTY",031905,"LA FERIA ISD","MALE","TRADITIONAL ISD/CSD",1692
"2018-2019",01,"CAMERON COUNTY",031906,"LOS FRESNOS CISD","FEMALE","TRADITIONAL ISD/CSD",5154
"2018-2019",01,"CAMERON COUNTY",031906,"LOS FRESNOS CISD","MALE","TRADITIONAL ISD/CSD",5585
"2018-2019",01,"CAMERON COUNTY",031909,"POINT ISABEL ISD","FEMALE","TRADITIONAL ISD/CSD",1145
"2018-2019",01,"CAMERON COUNTY",031909,"POINT ISABEL ISD","MALE","TRADITIONAL ISD/CSD",1207
"2018-2019",01,"CAMERON COUNTY",031911,"RIO HONDO ISD","FEMALE","TRADITIONAL ISD/CSD",937
"2018-2019",01,"CAMERON COUNTY",031911,"RIO HONDO ISD","MALE","TRADITIONAL ISD/CSD",970
"2018-2019",01,"CAMERON COUNTY",031912,"SAN BENITO CISD","FEMALE","TRADITIONAL ISD/CSD",5013
"2018-2019",01,"CAMERON COUNTY",031912,"SAN BENITO CISD","MALE","TRADITIONAL ISD/CSD",5507
"2018-2019",01,"CAMERON COUNTY",031913,"SANTA MARIA ISD","FEMALE","TRADITIONAL ISD/CSD",323
"2018-2019",01,"CAMERON COUNTY",031913,"SANTA MARIA ISD","MALE","TRADITIONAL ISD/CSD",313
"2018-2019",01,"CAMERON COUNTY",031914,"SANTA ROSA ISD","FEMALE","TRADITIONAL ISD/CSD",513
"2018-2019",01,"CAMERON COUNTY",031914,"SANTA ROSA ISD","MALE","TRADITIONAL ISD/CSD",594
"2018-2019",01,"CAMERON COUNTY",031916,"SOUTH TEXAS ISD","FEMALE","TRADITIONAL ISD/CSD",2236
"2018-2019",01,"CAMERON COUNTY",031916,"SOUTH TEXAS ISD","MALE","TRADITIONAL ISD/CSD",1862
"2018-2019",08,"CAMP COUNTY",032902,"PITTSBURG ISD","FEMALE","TRADITIONAL ISD/CSD",1135
"2018-2019",08,"CAMP COUNTY",032902,"PITTSBURG ISD","MALE","TRADITIONAL ISD/CSD",1221
"2018-2019",16,"CARSON COUNTY",033901,"GROOM ISD","FEMALE","TRADITIONAL ISD/CSD",75
"2018-2019",16,"CARSON COUNTY",033901,"GROOM ISD","MALE","TRADITIONAL ISD/CSD",88
"2018-2019",16,"CARSON COUNTY",033902,"PANHANDLE ISD","FEMALE","TRADITIONAL ISD/CSD",336
"2018-2019",16,"CARSON COUNTY",033902,"PANHANDLE ISD","MALE","TRADITIONAL ISD/CSD",366
"2018-2019",16,"CARSON COUNTY",033904,"WHITE DEER ISD","FEMALE","TRADITIONAL ISD/CSD",162
"2018-2019",16,"CARSON COUNTY",033904,"WHITE DEER ISD","MALE","TRADITIONAL ISD/CSD",190
"2018-2019",08,"CASS COUNTY",034901,"ATLANTA ISD","FEMALE","TRADITIONAL ISD/CSD",839
"2018-2019",08,"CASS COUNTY",034901,"ATLANTA ISD","MALE","TRADITIONAL ISD/CSD",886
"2018-2019",08,"CASS COUNTY",034902,"AVINGER ISD","FEMALE","TRADITIONAL ISD/CSD",71
"2018-2019",08,"CASS COUNTY",034902,"AVINGER ISD","MALE","TRADITIONAL ISD/CSD",82
"2018-2019",08,"CASS COUNTY",034903,"HUGHES SPRINGS ISD","FEMALE","TRADITIONAL ISD/CSD",586
"2018-2019",08,"CASS COUNTY",034903,"HUGHES SPRINGS ISD","MALE","TRADITIONAL ISD/CSD",638
"2018-2019",08,"CASS COUNTY",034905,"LINDEN-KILDARE CISD","FEMALE","TRADITIONAL ISD/CSD",349
"2018-2019",08,"CASS COUNTY",034905,"LINDEN-KILDARE CISD","MALE","TRADITIONAL ISD/CSD",340
"2018-2019",08,"CASS COUNTY",034906,"MCLEOD ISD","FEMALE","TRADITIONAL ISD/CSD",197
"2018-2019",08,"CASS COUNTY",034906,"MCLEOD ISD","MALE","TRADITIONAL ISD/CSD",191
"2018-2019",08,"CASS COUNTY",034907,"QUEEN CITY ISD","FEMALE","TRADITIONAL ISD/CSD",508
"2018-2019",08,"CASS COUNTY",034907,"QUEEN CITY ISD","MALE","TRADITIONAL ISD/CSD",566
"2018-2019",08,"CASS COUNTY",034909,"BLOOMBURG ISD","FEMALE","TRADITIONAL ISD/CSD",146
"2018-2019",08,"CASS COUNTY",034909,"BLOOMBURG ISD","MALE","TRADITIONAL ISD/CSD",126
"2018-2019",16,"CASTRO COUNTY",035901,"DIMMITT ISD","FEMALE","TRADITIONAL ISD/CSD",601
"2018-2019",16,"CASTRO COUNTY",035901,"DIMMITT ISD","MALE","TRADITIONAL ISD/CSD",630
"2018-2019",16,"CASTRO COUNTY",035902,"HART ISD","FEMALE","TRADITIONAL ISD/CSD",105
"2018-2019",16,"CASTRO COUNTY",035902,"HART ISD","MALE","TRADITIONAL ISD/CSD",108
"2018-2019",16,"CASTRO COUNTY",035903,"NAZARETH ISD","FEMALE","TRADITIONAL ISD/CSD",125
"2018-2019",16,"CASTRO COUNTY",035903,"NAZARETH ISD","MALE","TRADITIONAL ISD/CSD",128
"2018-2019",04,"CHAMBERS COUNTY",036901,"ANAHUAC ISD","FEMALE","TRADITIONAL ISD/CSD",650
"2018-2019",04,"CHAMBERS COUNTY",036901,"ANAHUAC ISD","MALE","TRADITIONAL ISD/CSD",675
"2018-2019",04,"CHAMBERS COUNTY",036902,"BARBERS HILL ISD","FEMALE","TRADITIONAL ISD/CSD",2757
"2018-2019",04,"CHAMBERS COUNTY",036902,"BARBERS HILL ISD","MALE","TRADITIONAL ISD/CSD",2975
"2018-2019",05,"CHAMBERS COUNTY",036903,"EAST CHAMBERS ISD","FEMALE","TRADITIONAL ISD/CSD",708
"2018-2019",05,"CHAMBERS COUNTY",036903,"EAST CHAMBERS ISD","MALE","TRADITIONAL ISD/CSD",803
"2018-2019",07,"CHEROKEE COUNTY",037901,"ALTO ISD","FEMALE","TRADITIONAL ISD/CSD",322
"2018-2019",07,"CHEROKEE COUNTY",037901,"ALTO ISD","MALE","TRADITIONAL ISD/CSD",342
"2018-2019",07,"CHEROKEE COUNTY",037904,"JACKSONVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",2327
"2018-2019",07,"CHEROKEE COUNTY",037904,"JACKSONVILLE ISD","MALE","TRADITIONAL ISD/CSD",2530
"2018-2019",07,"CHEROKEE COUNTY",037907,"RUSK ISD","FEMALE","TRADITIONAL ISD/CSD",1006
"2018-2019",07,"CHEROKEE COUNTY",037907,"RUSK ISD","MALE","TRADITIONAL ISD/CSD",1058
"2018-2019",07,"CHEROKEE COUNTY",037908,"NEW SUMMERFIELD ISD","FEMALE","TRADITIONAL ISD/CSD",248
"2018-2019",07,"CHEROKEE COUNTY",037908,"NEW SUMMERFIELD ISD","MALE","TRADITIONAL ISD/CSD",296
"2018-2019",07,"CHEROKEE COUNTY",037909,"WELLS ISD","FEMALE","TRADITIONAL ISD/CSD",137
"2018-2019",07,"CHEROKEE COUNTY",037909,"WELLS ISD","MALE","TRADITIONAL ISD/CSD",161
"2018-2019",16,"CHILDRESS COUNTY",038901,"CHILDRESS ISD","FEMALE","TRADITIONAL ISD/CSD",519
"2018-2019",16,"CHILDRESS COUNTY",038901,"CHILDRESS ISD","MALE","TRADITIONAL ISD/CSD",577
"2018-2019",09,"CLAY COUNTY",039902,"HENRIETTA ISD","FEMALE","TRADITIONAL ISD/CSD",467
"2018-2019",09,"CLAY COUNTY",039902,"HENRIETTA ISD","MALE","TRADITIONAL ISD/CSD",468
"2018-2019",09,"CLAY COUNTY",039903,"PETROLIA CISD","FEMALE","TRADITIONAL ISD/CSD",203
"2018-2019",09,"CLAY COUNTY",039903,"PETROLIA CISD","MALE","TRADITIONAL ISD/CSD",247
"2018-2019",09,"CLAY COUNTY",039904,"BELLEVUE ISD","FEMALE","TRADITIONAL ISD/CSD",63
"2018-2019",09,"CLAY COUNTY",039904,"BELLEVUE ISD","MALE","TRADITIONAL ISD/CSD",67
"2018-2019",09,"CLAY COUNTY",039905,"MIDWAY ISD","FEMALE","TRADITIONAL ISD/CSD",70
"2018-2019",09,"CLAY COUNTY",039905,"MIDWAY ISD","MALE","TRADITIONAL ISD/CSD",62
"2018-2019",17,"COCHRAN COUNTY",040901,"MORTON ISD","FEMALE","TRADITIONAL ISD/CSD",194
"2018-2019",17,"COCHRAN COUNTY",040901,"MORTON ISD","MALE","TRADITIONAL ISD/CSD",200
"2018-2019",17,"COCHRAN COUNTY",040902,"WHITEFACE CISD","FEMALE","TRADITIONAL ISD/CSD",160
"2018-2019",17,"COCHRAN COUNTY",040902,"WHITEFACE CISD","MALE","TRADITIONAL ISD/CSD",153
"2018-2019",15,"COKE COUNTY",041901,"BRONTE ISD","FEMALE","TRADITIONAL ISD/CSD",129
"2018-2019",15,"COKE COUNTY",041901,"BRONTE ISD","MALE","TRADITIONAL ISD/CSD",114
"2018-2019",15,"COKE COUNTY",041902,"ROBERT LEE ISD","FEMALE","TRADITIONAL ISD/CSD",140
"2018-2019",15,"COKE COUNTY",041902,"ROBERT LEE ISD","MALE","TRADITIONAL ISD/CSD",145
"2018-2019",15,"COLEMAN COUNTY",042901,"COLEMAN ISD","FEMALE","TRADITIONAL ISD/CSD",446
"2018-2019",15,"COLEMAN COUNTY",042901,"COLEMAN ISD","MALE","TRADITIONAL ISD/CSD",423
"2018-2019",15,"COLEMAN COUNTY",042903,"SANTA ANNA ISD","FEMALE","TRADITIONAL ISD/CSD",128
"2018-2019",15,"COLEMAN COUNTY",042903,"SANTA ANNA ISD","MALE","TRADITIONAL ISD/CSD",136
"2018-2019",15,"COLEMAN COUNTY",042905,"PANTHER CREEK CISD","FEMALE","TRADITIONAL ISD/CSD",63
"2018-2019",15,"COLEMAN COUNTY",042905,"PANTHER CREEK CISD","MALE","TRADITIONAL ISD/CSD",87
"2018-2019",10,"COLLIN COUNTY",043801,"IMAGINE INTERNATIONAL ACADEMY OF N","FEMALE","OPEN ENROLLMENT CHARTER",736
"2018-2019",10,"COLLIN COUNTY",043801,"IMAGINE INTERNATIONAL ACADEMY OF N","MALE","OPEN ENROLLMENT CHARTER",670
"2018-2019",10,"COLLIN COUNTY",043802,"LONE STAR LANGUAGE ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",90
"2018-2019",10,"COLLIN COUNTY",043802,"LONE STAR LANGUAGE ACADEMY","MALE","OPEN ENROLLMENT CHARTER",81
"2018-2019",10,"COLLIN COUNTY",043901,"ALLEN ISD","FEMALE","TRADITIONAL ISD/CSD",10610
"2018-2019",10,"COLLIN COUNTY",043901,"ALLEN ISD","MALE","TRADITIONAL ISD/CSD",10947
"2018-2019",10,"COLLIN COUNTY",043902,"ANNA ISD","FEMALE","TRADITIONAL ISD/CSD",1721
"2018-2019",10,"COLLIN COUNTY",043902,"ANNA ISD","MALE","TRADITIONAL ISD/CSD",1876
"2018-2019",10,"COLLIN COUNTY",043903,"CELINA ISD","FEMALE","TRADITIONAL ISD/CSD",1324
"2018-2019",10,"COLLIN COUNTY",043903,"CELINA ISD","MALE","TRADITIONAL ISD/CSD",1398
"2018-2019",10,"COLLIN COUNTY",043904,"FARMERSVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",862
"2018-2019",10,"COLLIN COUNTY",043904,"FARMERSVILLE ISD","MALE","TRADITIONAL ISD/CSD",855
"2018-2019",10,"COLLIN COUNTY",043905,"FRISCO ISD","FEMALE","TRADITIONAL ISD/CSD",29122
"2018-2019",10,"COLLIN COUNTY",043905,"FRISCO ISD","MALE","TRADITIONAL ISD/CSD",31060
"2018-2019",10,"COLLIN COUNTY",043907,"MCKINNEY ISD","FEMALE","TRADITIONAL ISD/CSD",11943
"2018-2019",10,"COLLIN COUNTY",043907,"MCKINNEY ISD","MALE","TRADITIONAL ISD/CSD",12774
"2018-2019",10,"COLLIN COUNTY",043908,"MELISSA ISD","FEMALE","TRADITIONAL ISD/CSD",1485
"2018-2019",10,"COLLIN COUNTY",043908,"MELISSA ISD","MALE","TRADITIONAL ISD/CSD",1678
"2018-2019",10,"COLLIN COUNTY",043910,"PLANO ISD","FEMALE","TRADITIONAL ISD/CSD",25762
"2018-2019",10,"COLLIN COUNTY",043910,"PLANO ISD","MALE","TRADITIONAL ISD/CSD",27295
"2018-2019",10,"COLLIN COUNTY",043911,"PRINCETON ISD","FEMALE","TRADITIONAL ISD/CSD",2388
"2018-2019",10,"COLLIN COUNTY",043911,"PRINCETON ISD","MALE","TRADITIONAL ISD/CSD",2499
"2018-2019",10,"COLLIN COUNTY",043912,"PROSPER ISD","FEMALE","TRADITIONAL ISD/CSD",7072
"2018-2019",10,"COLLIN COUNTY",043912,"PROSPER ISD","MALE","TRADITIONAL ISD/CSD",7276
"2018-2019",10,"COLLIN COUNTY",043914,"WYLIE ISD","FEMALE","TRADITIONAL ISD/CSD",8146
"2018-2019",10,"COLLIN COUNTY",043914,"WYLIE ISD","MALE","TRADITIONAL ISD/CSD",8381
"2018-2019",10,"COLLIN COUNTY",043917,"BLUE RIDGE ISD","FEMALE","TRADITIONAL ISD/CSD",422
"2018-2019",10,"COLLIN COUNTY",043917,"BLUE RIDGE ISD","MALE","TRADITIONAL ISD/CSD",430
"2018-2019",10,"COLLIN COUNTY",043918,"COMMUNITY ISD","FEMALE","TRADITIONAL ISD/CSD",1179
"2018-2019",10,"COLLIN COUNTY",043918,"COMMUNITY ISD","MALE","TRADITIONAL ISD/CSD",1206
"2018-2019",10,"COLLIN COUNTY",043919,"LOVEJOY ISD","FEMALE","TRADITIONAL ISD/CSD",2050
"2018-2019",10,"COLLIN COUNTY",043919,"LOVEJOY ISD","MALE","TRADITIONAL ISD/CSD",2222
"2018-2019",16,"COLLINGSWORTH COUNTY",044902,"WELLINGTON ISD","FEMALE","TRADITIONAL ISD/CSD",286
"2018-2019",16,"COLLINGSWORTH COUNTY",044902,"WELLINGTON ISD","MALE","TRADITIONAL ISD/CSD",300
"2018-2019",03,"COLORADO COUNTY",045902,"COLUMBUS ISD","FEMALE","TRADITIONAL ISD/CSD",737
"2018-2019",03,"COLORADO COUNTY",045902,"COLUMBUS ISD","MALE","TRADITIONAL ISD/CSD",807
"2018-2019",03,"COLORADO COUNTY",045903,"RICE CISD","FEMALE","TRADITIONAL ISD/CSD",639
"2018-2019",03,"COLORADO COUNTY",045903,"RICE CISD","MALE","TRADITIONAL ISD/CSD",753
"2018-2019",03,"COLORADO COUNTY",045905,"WEIMAR ISD","FEMALE","TRADITIONAL ISD/CSD",332
"2018-2019",03,"COLORADO COUNTY",045905,"WEIMAR ISD","MALE","TRADITIONAL ISD/CSD",341
"2018-2019",20,"COMAL COUNTY",046802,"TRINITY CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",153
"2018-2019",20,"COMAL COUNTY",046802,"TRINITY CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",295
"2018-2019",13,"COMAL COUNTY",046901,"NEW BRAUNFELS ISD","FEMALE","TRADITIONAL ISD/CSD",4373
"2018-2019",13,"COMAL COUNTY",046901,"NEW BRAUNFELS ISD","MALE","TRADITIONAL ISD/CSD",4754
"2018-2019",20,"COMAL COUNTY",046902,"COMAL ISD","FEMALE","TRADITIONAL ISD/CSD",11630
"2018-2019",20,"COMAL COUNTY",046902,"COMAL ISD","MALE","TRADITIONAL ISD/CSD",12305
"2018-2019",14,"COMANCHE COUNTY",047901,"COMANCHE ISD","FEMALE","TRADITIONAL ISD/CSD",647
"2018-2019",14,"COMANCHE COUNTY",047901,"COMANCHE ISD","MALE","TRADITIONAL ISD/CSD",667
"2018-2019",14,"COMANCHE COUNTY",047902,"DE LEON ISD","FEMALE","TRADITIONAL ISD/CSD",342
"2018-2019",14,"COMANCHE COUNTY",047902,"DE LEON ISD","MALE","TRADITIONAL ISD/CSD",399
"2018-2019",14,"COMANCHE COUNTY",047903,"GUSTINE ISD","FEMALE","TRADITIONAL ISD/CSD",68
"2018-2019",14,"COMANCHE COUNTY",047903,"GUSTINE ISD","MALE","TRADITIONAL ISD/CSD",80
"2018-2019",14,"COMANCHE COUNTY",047905,"SIDNEY ISD","FEMALE","TRADITIONAL ISD/CSD",65
"2018-2019",14,"COMANCHE COUNTY",047905,"SIDNEY ISD","MALE","TRADITIONAL ISD/CSD",74
"2018-2019",15,"CONCHO COUNTY",048901,"EDEN CISD","FEMALE","TRADITIONAL ISD/CSD",111
"2018-2019",15,"CONCHO COUNTY",048901,"EDEN CISD","MALE","TRADITIONAL ISD/CSD",107
"2018-2019",15,"CONCHO COUNTY",048903,"PAINT ROCK ISD","FEMALE","TRADITIONAL ISD/CSD",111
"2018-2019",15,"CONCHO COUNTY",048903,"PAINT ROCK ISD","MALE","TRADITIONAL ISD/CSD",132
"2018-2019",11,"COOKE COUNTY",049901,"GAINESVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",1529
"2018-2019",11,"COOKE COUNTY",049901,"GAINESVILLE ISD","MALE","TRADITIONAL ISD/CSD",1666
"2018-2019",11,"COOKE COUNTY",049902,"MUENSTER ISD","FEMALE","TRADITIONAL ISD/CSD",238
"2018-2019",11,"COOKE COUNTY",049902,"MUENSTER ISD","MALE","TRADITIONAL ISD/CSD",276
"2018-2019",11,"COOKE COUNTY",049903,"VALLEY VIEW ISD","FEMALE","TRADITIONAL ISD/CSD",429
"2018-2019",11,"COOKE COUNTY",049903,"VALLEY VIEW ISD","MALE","TRADITIONAL ISD/CSD",420
"2018-2019",11,"COOKE COUNTY",049905,"CALLISBURG ISD","FEMALE","TRADITIONAL ISD/CSD",567
"2018-2019",11,"COOKE COUNTY",049905,"CALLISBURG ISD","MALE","TRADITIONAL ISD/CSD",585
"2018-2019",11,"COOKE COUNTY",049906,"ERA ISD","FEMALE","TRADITIONAL ISD/CSD",247
"2018-2019",11,"COOKE COUNTY",049906,"ERA ISD","MALE","TRADITIONAL ISD/CSD",238
